input,probe_sync_score,file_sync_score,payload_start,mean_abs_h,header_ok,file_match,byte_errors,bit_errors,bit_error_rate,first16_hex,error
data/step2_file/receive_exp2_combo_8_420_1.wav,0.0747230565782573,0.02769363429124747,433659,0.5760053207862416,False,False,4401,18889,0.5346750452898551,5fdcbf26272799b04627253155477595,UnicodeDecodeError: 'utf-8' codec can't decode byte 0x99 in position 6: invalid start byte
data/step2_file/receive_exp2_combo_8_420_2.wav,0.09287295658545658,0.12195612247649833,395198,0.5925454298167528,False,False,4222,17402,0.49258378623188404,cfe3c545d1125c703834343022352102,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xcf in position 0: invalid continuation byte
data/step2_file/receive_exp2_combo_8_420_3.wav,0.0968072736792772,0.12966271195209284,416405,0.5821411243741191,False,False,4317,17935,0.5076709692028986,cfa7c5cfd310f8f4686d654d5566465d,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xc5 in position 2: invalid continuation byte
data/step2_file/receive_exp2_combo_8_420_4.wav,0.09619530900959743,0.12573423167627915,396516,0.5943590756905942,False,False,4298,17192,0.48663949275362317,9a1ca030498278ed43ca82d030362204,UnicodeDecodeError: 'utf-8' codec can't decode byte 0x9a in position 0: invalid start byte
