bin,freq_hz,abs_y,abs_y_theory,real_h,imag_h,abs_h,phase_h
1,46.875,1.9333162610819665,7.599768066406252,-0.012632880519122404,-0.0030752596749896288,0.01300180342410389,-2.9028042068818203
2,93.75,1.5834576667322768,7.599768066406252,-0.015892882852353993,-0.006597768903191882,0.017207971404514057,-2.7481032003313057
3,140.625,1.604905496713491,7.599768066406252,-0.0157494542731674,-0.02368424038128839,0.028442724066819663,-2.157627638491652
4,187.5,1.5888301454378633,7.599768066406252,-0.030756865909700802,-0.011705982418106109,0.03290919058500717,-2.7779237490806565
5,234.375,2.398119200754048,7.599768066406252,0.0017621722366510698,-0.24790098970535002,0.24790725271335584,-1.5636880753941518
6,281.25,1.855087252302627,7.599768066406252,-0.1205563563444026,0.1332164677240102,0.17966764407622432,2.306348237434005
7,328.125,1.0720509340528066,7.599768066406252,-0.0045827640556562075,0.03391918019533981,0.03422736495136233,1.7050914519004636
8,375.0,1.1486843495476657,7.599768066406252,0.002597865214790241,0.10155905720153574,0.10159227826630834,1.5452220561239036
9,421.875,1.768424870116455,7.599768066406252,0.10557399693482342,-0.1525385940645238,0.18550981512571155,-0.9653830523452128
10,468.75,2.305540794125299,7.599768066406252,-0.06034518762983746,-0.25041265793978157,0.25758113464799076,-1.8072705405555105
11,515.625,1.1828229467876807,7.599768066406252,-0.1360400269599441,-0.012146967455604427,0.13658124964148569,-3.0525391586220927
12,562.5,5.290017042730305,7.599768066406252,-0.18931461418323015,0.5726049877789661,0.6030891270556079,1.8901028228521268
13,609.375,2.495094126676838,7.599768066406252,-0.07083772269830634,-0.2186140052098317,0.2298044086412758,-1.8841515820503418
14,656.25,3.287700984312627,7.599768066406252,0.02321394010002852,0.3671679833392598,0.3679010940516305,1.507656064024972
15,703.125,6.109604828265117,7.599768066406252,-0.5918858568820682,-0.4110743714052321,0.7206323656367557,-2.5345565184132033
16,750.0,4.5154705333124125,7.599768066406252,0.4268641554271605,0.3685580197939251,0.5639574639482683,0.7122269058830675
17,796.875,4.194216398905118,7.599768066406252,-0.026753397752000772,-0.4648639738264805,0.465633180146157,-1.6282839382065706
18,843.75,5.6732886609671604,7.599768066406252,0.41378856668564323,-0.5824948220390673,0.7145076595965111,-0.9531425212861084
19,890.625,4.999627033295466,7.599768066406252,0.11034540099222986,-0.6219168998615864,0.6316302224035694,-1.395195893757325
20,937.5,2.924427636889817,7.599768066406252,-0.04343145793278186,-0.36189818184055284,0.36449497329546926,-1.6902352664667668
21,984.375,3.3459268459993208,7.599768066406252,-0.19467998665906922,-0.3780612409256086,0.425241812497062,-2.046326741072342
22,1031.25,1.5330430362916425,7.599768066406252,-0.0144026921973495,-0.04858134854059421,0.050671342675661236,-1.8590072845405683
23,1078.125,4.691565199317,7.599768066406252,-0.5759368159123839,-0.1632201332547797,0.5986184325787197,-2.865434501951571
24,1125.0,5.606579801407703,7.599768066406252,-0.4536002717340295,0.4736217686815947,0.6557978242463659,2.3346048544605207
25,1171.875,5.705379753279473,7.599768066406252,-0.7081388640670049,-0.13209841318883617,0.7203545249174995,-2.9571692729296077
26,1218.75,5.415552063161054,7.599768066406252,-0.36541435758343976,0.5880025633700932,0.692296661307794,2.1268389611046743
27,1265.625,6.934357763519435,7.599768066406252,-0.603043846258891,0.6489626213142576,0.8858974908948493,2.319534773340245
28,1312.5,7.870356590385087,7.599768066406252,0.2903586656721674,0.9692664893410547,1.0118229499722047,1.2797383314850375
29,1359.375,7.221370557823911,7.599768066406252,0.596926815858357,0.7189235401364356,0.9344370926141052,0.8778470993712159
30,1406.25,6.110431093370003,7.599768066406252,0.750517961750798,0.24181825404916146,0.7885133346380118,0.31169896397408875
31,1453.125,5.541059316698401,7.599768066406252,0.71417186197801,-0.04948306507875133,0.7158840843116473,-0.06917677661836216
32,1500.0,4.733910821950637,7.599768066406252,0.6092908038419959,-0.022790494927267726,0.6097168935706598,-0.03738752454099343
33,1546.875,2.6657689983524606,7.599768066406252,-0.14505572324602653,0.20252994999079516,0.24911752947093432,2.1923245464590257
34,1593.75,4.014425355463368,7.599768066406252,0.4645376183383746,-0.21199680640020963,0.5106249551044066,-0.4281310466653381
35,1640.625,3.620389163752347,7.599768066406252,0.1256683205423027,-0.45466545610323494,0.47171305235437955,-1.3011314890031889
36,1687.5,3.993696260153661,7.599768066406252,0.026652376278758733,-0.5088293724850736,0.5095269173114001,-1.51846436071464
37,1734.375,4.301765964386611,7.599768066406252,-0.47234208525419785,-0.2776518893869928,0.5479029267876298,-2.6101775470526194
38,1781.25,2.2794055303640133,7.599768066406252,-0.2500853192607958,0.13830335427156304,0.28578048343534523,2.6364301959878045
39,1828.125,3.6093387249989917,7.599768066406252,-0.04407420647298014,0.4528867263720159,0.45502628781223625,1.6678092197122651
40,1875.0,2.4156591351280516,7.599768066406252,0.2523055856424363,0.16192144490488106,0.2997943676363137,0.5705658621549226
41,1921.875,2.538640810370903,7.599768066406252,0.25525592313064493,0.18487016096322756,0.31517068821171706,0.6268191356309294
42,1968.75,2.8913151346459887,7.599768066406252,0.31198449013042173,-0.20087117461628679,0.37105734175955335,-0.5720396004840329
43,2015.625,3.118815350522044,7.599768066406252,0.17461755326382294,-0.36477532892398556,0.40441603640242296,-1.1243343390792215
44,2062.5,2.6456495126038657,7.599768066406252,-0.14773412044972767,-0.3082088502722745,0.3417865792145911,-2.0177726034055814
45,2109.375,2.104195405835115,7.599768066406252,-0.2266828526263575,-0.14711200128143193,0.2702351875604858,-2.565936790177794
46,2156.25,1.3247214834492074,7.599768066406252,-0.15337190258373407,0.03534022032524659,0.15739082462072362,2.91512375373122
47,2203.125,1.7037488249692008,7.599768066406252,-0.18914728084155605,0.05920070035195888,0.19819540048123443,2.8382638834917056
48,2250.0,1.4700686489537063,7.599768066406252,-0.1372643160286656,0.02020956758867787,0.1387440776283396,2.995411832112855
49,2296.875,1.5369821441370055,7.599768066406252,0.09701904952250295,0.10435181592893841,0.14248507801842594,0.821796318073842
50,2343.75,2.2086169641586832,7.599768066406252,-0.03700821842945307,-0.23518493062017765,0.23807889411314873,-1.7268744301331451
51,2390.625,1.5815426309516205,7.599768066406252,-0.12327330932569727,-0.05317659174699661,0.1342537101980269,-2.7343376941062147
