bin,freq_hz,role,gain_run1,gain_run2,gain_run3,min_snr_db,min_phase_coherence,max_amplitude_cv,gain_std_db
27,1265.625,zero,1.0017304805806657,0.8875729997528066,0.8263030232128457,42.54906583065359,0.9991405746890104,0.02800656894806103,0.6901554009269428
28,1312.5,zero,1.1355065150869654,1.0174873762742598,1.0742738662788156,44.00775756509569,0.9994637803799011,0.01708822022090112,0.38915399194528977
29,1359.375,zero,0.8651802088494152,0.9384734901957255,0.8701565842321031,45.90745164294158,0.9996334568974428,0.019418751530352545,0.3218583767643499
30,1406.25,zero,0.8186666654813126,0.7886721523688578,0.8650022827547399,47.43383451681781,0.9991858725024426,0.018170351437655,0.3295891743576705
31,1453.125,zero,0.8056753932671001,0.7208806825557894,0.6888183612963158,45.5438891472782,0.9996327556621779,0.043005409134835776,0.5717230439430516
32,1500.0,zero,0.6349372366755537,0.6132681116402754,0.6197001029669558,49.55377739597314,0.9961640240899395,0.031288084462432995,0.12635695081592985
33,1546.875,zero,0.18156193273343718,0.27013930057770186,0.24797121762565935,29.240984633725127,0.9408940692049804,0.11039681127519255,1.4830539979814243
34,1593.75,zero,0.5673319433798036,0.5042026784526081,0.5035604772751167,44.81789574640041,0.9948330801144949,0.11139014985641323,0.48565107261749374
35,1640.625,zero,0.45205626030551116,0.46520754759485494,0.4824915731780301,48.06625000989466,0.9969512556833577,0.04187411327632267,0.2315976193801598
36,1687.5,zero,0.5097560840011783,0.5063899653210253,0.48605730259622926,41.29977430006804,0.9978868542802278,0.14007676076335343,0.1828767170643083
37,1734.375,zero,0.5323649617754062,0.5507110468726643,0.5479227695688026,40.776888624287494,0.9967307000915538,0.08615122091833821,0.12959219663977184
38,1781.25,zero,0.2608411407536836,0.2794790992791045,0.36676477367848315,37.383674130195395,0.9893346516524322,0.14972353159324991,1.2778252899612692
39,1828.125,zero,0.4006341475685694,0.4797992575908137,0.4427092938578445,42.57623998554767,0.9881866933704334,0.10423479107706184,0.6406452419884928
40,1875.0,zero,0.2582195033336789,0.3226292009472748,0.2623847033362615,43.177439250583596,0.9827093861671616,0.10596774740407314,0.8809035496813202
41,1921.875,zero,0.29637097956065817,0.31170041165118534,0.3965559873411705,41.90428504970033,0.991131196380774,0.09188156643803712,1.1036975581311028
42,1968.75,zero,0.48362170272808536,0.3702160743358468,0.3815476224557148,44.52752019236769,0.9960277007756975,0.04590388860108299,1.037931923246507
43,2015.625,zero,0.37868283673524933,0.405168652770643,0.3717461588976011,44.3892371291016,0.9988357187557463,0.037588437445272266,0.3214171761320363
44,2062.5,zero,0.34650787125576865,0.34533587804443894,0.3121634550455681,43.835409165159554,0.9981973431478887,0.023531279311397302,0.4206205428607578
45,2109.375,zero,0.3259624021828419,0.2742559178304066,0.21480017176923655,41.59858834395518,0.9983561162183193,0.05228193514950645,1.486197169269686
46,2156.25,zero,0.23283492329079852,0.15935949394706306,0.11169349550097869,35.85689770912836,0.9818619070920209,0.11060015364083159,2.6052436148444156
47,2203.125,zero,0.3142060686772201,0.18921431659907278,0.21052274551375005,43.333348493022314,0.9916067563271239,0.10598167964846815,1.8963028282246943
48,2250.0,zero,0.1699083528065188,0.143780134294487,0.11609706821062964,39.83515800578636,0.9689480215907487,0.12890583988480228,1.3538390599983083
49,2296.875,zero,0.138508705905087,0.15067370897630905,0.1451824890571362,36.601489753933734,0.9676267702461314,0.263940471691795,0.2992063613270871
50,2343.75,zero,0.2918774034465779,0.24128942057498626,0.20844699638613629,38.67106913268348,0.994607821831816,0.03445713448150667,1.197155114332722
51,2390.625,zero,0.17187788873159415,0.13606142185786857,0.13482783976986032,35.800530635608446,0.9811238159399505,0.05200214467276605,0.975990365728263
52,2437.5,zero,0.06745202056054389,0.03642686056006839,0.06889878952625678,25.352940505812548,0.991392746680777,0.10529670622031143,2.567255298947777
53,2484.375,zero,0.03161719596287453,0.021643877634232683,0.019768994838412626,25.221973826722195,0.9676227568290519,0.09786759071642608,1.7667142349440896
54,2531.25,zero,0.028877845736222173,0.01065215386120209,0.0228563789244086,19.48593234428928,0.8866001869632874,0.1936764748608734,3.6989600461975356
55,2578.125,zero,0.17686522625214146,0.11912680815716842,0.10972003773895395,38.74088578784321,0.9955092847784893,0.05795139597400748,1.8102272658227945
56,2625.0,zero,0.23321783919757008,0.19600696169007742,0.16344525008622132,41.61838769101731,0.9977822374127184,0.045702858554317084,1.2606871127131365
57,2671.875,zero,0.13216622145844176,0.12447451454246622,0.13612248877287178,37.81896420012477,0.9919994529069808,0.12429037775194257,0.32327787672905095
58,2718.75,zero,0.1612474791054867,0.1836501737093294,0.17435415084262856,38.69824589043781,0.9957041263122866,0.10389848176426468,0.4644165335544232
59,2765.625,zero,0.06357593750617184,0.024646627517137355,0.02148826606467274,24.0177899438949,0.9803119011398576,0.05064856581276498,4.189061521197822
60,2812.5,zero,0.05668080648080116,0.0604632240666061,0.06939564384991512,31.943282215405816,0.9933050501120047,0.04744091079436861,0.7331446123062274
61,2859.375,zero,0.1266144609537314,0.11590555460820337,0.12807668340616657,37.486959214421546,0.9986724615827804,0.04739199897817022,0.38749421573001785
62,2906.25,zero,0.15303406506470846,0.16361184946745105,0.17325289134076383,40.86848082933568,0.9975776838382451,0.06437333376645744,0.4404663647088822
63,2953.125,zero,0.1311670861650866,0.0896310499659695,0.1379278367230563,38.98968530804304,0.9968252546439546,0.0518506780630093,1.6715109135986774
64,3000.0,zero,0.06294980458347851,0.11264376208924998,0.11987773881126745,34.34473097377058,0.985139210695031,0.1952431228708102,2.5197109938109397
65,3046.875,zero,0.07384583018201805,0.052198505228880906,0.06857321646044928,34.37987771864384,0.9700821218486703,0.2110275645895086,1.2957577200124213
66,3093.75,zero,0.06706424691199792,0.04831224901098361,0.03612944198269806,29.59563549511656,0.9627801949910276,0.08642645287365543,2.194688392794231
67,3140.625,zero,0.06976235807673847,0.05590688801701419,0.035940313999922584,29.07330623437288,0.9947780712351452,0.09148705790788032,2.3947334149453186
68,3187.5,zero,0.11333008845468734,0.1003734008025857,0.09806171943343403,38.28136893750382,0.9937814007924047,0.05167190325885705,0.5510424485226414
69,3234.375,zero,0.0824161711033671,0.1233096220331533,0.12277950511746884,35.176476807967546,0.99540549043601,0.16890670368185884,1.6410207145030837
70,3281.25,zero,0.13246589011602444,0.09089636023425557,0.1104737216063662,36.360849727750654,0.9965367947110724,0.0662194116102622,1.3357283629959869
71,3328.125,zero,0.021934898828842826,0.05864646709696125,0.051886867401023565,22.979465900776972,0.5827033932240242,0.6027990389864214,3.800969629819011
72,3375.0,zero,0.04695241871933069,0.02988004888862084,0.014393265696375779,21.90710290355426,0.9744647411438299,0.3833121731087847,4.231286341273154
73,3421.875,zero,0.09500874317705274,0.16707509206682455,0.16496579108286674,37.98743932957747,0.9816994213088921,0.14085305590967523,2.285711614018613
74,3468.75,zero,0.10108428583059924,0.13825838036304638,0.09632071980160001,35.96304474969763,0.9677038604984075,0.14607802497109298,1.3916854963015206
75,3515.625,zero,0.06821108218749902,0.07919140649367482,0.08749319295201101,34.15776819361297,0.9791436451603466,0.1268948797446166,0.8886040704609337
76,3562.5,zero,0.07592136923411442,0.09201552218128559,0.06621776439292494,34.728137674212455,0.9949558004720023,0.08976839404139327,1.1721859793746272
77,3609.375,zero,0.14597589270669886,0.15717656116746354,0.12984342395139076,38.14017119051199,0.9970712034495225,0.06549751115065945,0.6831741582391639
78,3656.25,zero,0.03933164499113746,0.04521251945553448,0.08544568216040693,28.28180206723075,0.9438802388567904,0.2200827571166923,2.9334132303117273
79,3703.125,zero,0.11599492243987555,0.09668854318960675,0.047788871892054816,33.80573136633642,0.9939913840450257,0.106663572791634,3.321499265759763
80,3750.0,zero,0.0758314267500815,0.08335102531776153,0.07385541683108479,35.041369798215555,0.9675285196762818,0.15634927889984546,0.4510140210927482
81,3796.875,zero,0.039271488879354145,0.07133561064923692,0.01120016620459937,19.902364097406256,0.9381905553074654,0.21524160398845454,6.701946955206355
82,3843.75,zero,0.09510107503254961,0.027091679475210385,0.038863011996763085,26.897425416378134,0.9850382159936097,0.2186258331506945,4.5850440513874124
83,3890.625,zero,0.061029936526319,0.07132630758453903,0.08372506580198824,30.3039150520239,0.9868162836688532,0.14059377874552156,1.1211882507625424
84,3937.5,zero,0.0961785351762916,0.09022741650676856,0.10202234280191733,34.76537214487726,0.9960953419573669,0.07029354179544375,0.4357710844609215
85,3984.375,zero,0.06979941706262932,0.03673916137633043,0.025537229905305124,26.723845926983437,0.9633963028259832,0.19927943924116262,3.6106255068659663
86,4031.25,zero,0.04773112608096942,0.04723190840008164,0.06509903007218766,31.104004467202696,0.9652048707010918,0.32418459572077485,1.2927134513173169
87,4078.125,zero,0.11983811503232694,0.08795355959769785,0.11126580509358117,37.259473705077085,0.9952945362374583,0.07986191177598856,1.1452847897154643
88,4125.0,zero,0.07494117764374293,0.027475043652829077,0.017629328979664904,24.719260206115568,0.9713837149680496,0.4385700078874799,5.257939651449751
89,4171.875,zero,0.1071416102921886,0.1119088809977769,0.1322625487143121,38.914701917239924,0.9845012526812542,0.11347624735837326,0.7886007548748846
90,4218.75,zero,0.18289384199862752,0.18349939229950157,0.17375442573666144,37.698033256622224,0.9959959251401439,0.04895486473911368,0.21698358331695144
91,4265.625,zero,0.07965894407175356,0.11771759289509678,0.09978618745684695,32.99357798830251,0.985729410073087,0.16735783689014636,1.390274227227726
92,4312.5,zero,0.03482665929853519,0.029732154759200973,0.027212283648495934,25.525146839425155,0.96183239646945,0.1880329372465482,0.8863761523569015
93,4359.375,zero,0.05592179183255169,0.01881624432962032,0.034540486756204865,21.84650401645377,0.9790210238150523,0.143513662417788,3.8709704200045127
94,4406.25,zero,0.19559755625666644,0.16090034827197275,0.12476383306625118,36.91829878224755,0.9971289398413322,0.07926579229992896,1.5989939435269358
95,4453.125,zero,0.16114658037086682,0.11171263126085591,0.11291093414398934,35.723004742875524,0.9941808654586185,0.09493754816168624,1.4788270430912325
96,4500.0,zero,0.10939229606851913,0.09619204376483334,0.08467254656007941,35.95064573278372,0.9929736657392779,0.10623050951639734,0.9083068958522332
97,4546.875,zero,0.037523724172119105,0.024417503248882953,0.0016193117672755305,1.8415717460086536,0.6139808456001665,0.47165097090091107,12.0858724179693
98,4593.75,zero,0.11880811629084059,0.13687341165171585,0.13116714616672304,36.37092211614765,0.9915995575034088,0.14698259877765574,0.5150252370629129
99,4640.625,zero,0.02463101836258786,0.06525409224519839,0.07037982098771926,21.747529590015073,0.9307908562843308,0.25976721345714865,4.152741449551313
100,4687.5,zero,0.12924454694391432,0.17422148249949665,0.1715293500936051,37.488803005837774,0.9970599537311492,0.04526704136697236,1.1921214707372065
101,4734.375,zero,0.12528507009242706,0.12085005455319492,0.12414884905037209,39.26841877865681,0.9958505455529872,0.08301567195600824,0.13290723559290438
102,4781.25,zero,0.07752174342006414,0.09146331826681352,0.1307155758656195,35.42861483044854,0.9891919042102117,0.17051344957343878,1.8937777545662247
103,4828.125,zero,0.22119610131878936,0.1582681601337813,0.1511838751088107,40.74222366650823,0.9896497009848134,0.1404614016660149,1.4734215765681746
104,4875.0,zero,0.10596665645353456,0.1580132166465137,0.1447564618668066,37.85637425302859,0.9920126001487675,0.07711525940865936,1.4893792281084346
105,4921.875,zero,0.12395277356562115,0.13417492151115412,0.14455661460981667,36.77667491022282,0.9892410668793504,0.17197109317783985,0.5453559615083731
106,4968.75,zero,0.083623673529499,0.08053460058799418,0.06047790597247056,34.393004146112276,0.9850750513489466,0.1817279308061105,1.2568862660933686
107,5015.625,zero,0.06483184332042595,0.08080034761170085,0.08757696432153667,34.1086684547276,0.9859779883528605,0.11426578800086057,1.1040176464450009
108,5062.5,zero,0.035938245675833286,0.05137334451607363,0.04613915731694687,27.682924920822796,0.9694062931226648,0.28933595617076124,1.3001551399035702
109,5109.375,zero,0.06935850781416898,0.04449185149411414,0.043616352319091375,26.85014498864267,0.8952335560241005,0.12993111294953455,1.8599405913809315
110,5156.25,zero,0.07922466440824696,0.12244604899571293,0.14289021291890147,35.64127838519819,0.9754936668105921,0.29552037548742655,2.1690591607443714
111,5203.125,zero,0.25398650121584043,0.047385456932345395,0.07056937003749056,28.977641291491043,0.9816912505754962,0.39787065267334776,6.22165982718247
112,5250.0,zero,0.29238239855412623,0.21971169581384403,0.21307835774017736,38.803145799936416,0.9958542309701907,0.10614516066874558,1.237553313389918
113,5296.875,zero,0.2880122776507077,0.1426002525355577,0.15724308969391465,38.09561045787688,0.9758376284598405,0.09079195534260819,2.7005274708252016
114,5343.75,zero,0.10878293633989371,0.014288390123188721,0.022253198430419528,18.892499938454783,0.8959874554853117,0.19644765144411894,7.56939194298962
115,5390.625,zero,0.05657984279752031,0.07528151587555831,0.09342524233056422,28.44389739068498,0.9574062660587995,0.22466985571047146,1.7840583564544548
116,5437.5,zero,0.1843583043720474,0.16825477888550494,0.1867171127204453,40.564013777845744,0.9924821147363363,0.09344489994710094,0.40280979554749013
117,5484.375,zero,0.24514455649112007,0.26526130809068343,0.22635644502509517,42.123102723968316,0.9955172337071613,0.06623543568841152,0.5624141742859663
118,5531.25,zero,0.4261694358803012,0.429368086357175,0.43710263488662504,40.973694457231886,0.9940835129534141,0.06217129868085653,0.09230144923780914
119,5578.125,zero,0.5340838507237626,0.6417460370564911,0.6604911455345334,45.94444761990353,0.9961843528260161,0.048739880873634026,0.8172708470234203
120,5625.0,zero,0.5400969427309886,0.548240196483629,0.5947539095646273,47.85959031973525,0.9947357976197986,0.035786374600032006,0.3679221420889224
121,5671.875,zero,0.36505943273478136,0.26151932445360737,0.2490517816210024,44.52934038211534,0.9928737000002394,0.07209245859600466,1.4759546117609623
122,5718.75,zero,0.4858572128931591,0.3997824854274499,0.3608634453791105,44.835018284388255,0.9954275004956453,0.02626414704603586,1.0715279463274854
123,5765.625,zero,0.36941982082078184,0.3248783087105045,0.3251177660398986,41.40132629724537,0.9971701703175136,0.05395009562954376,0.5245805965217714
124,5812.5,zero,0.14828432141469244,0.1439364841830984,0.09720567820187069,32.80700002033572,0.984399056252002,0.06959814422360264,1.6715541078091016
125,5859.375,zero,0.10221047043492792,0.18556312707015454,0.1417835697369465,36.23353424719761,0.9835071358861301,0.2053520713931988,2.1180470580076456
126,5906.25,zero,0.05389418694158083,0.05525736786840701,0.004200420798129699,10.549270377759044,0.47725125441951965,0.6613869933225262,10.500185782292295
127,5953.125,zero,0.35071501575011554,0.24665405368913995,0.25216406822639886,41.27537269889423,0.995351052504191,0.05746026380518419,1.3982009578000465
128,6000.0,pilot,0.2719489428870153,0.27749870578332964,0.24088904860855662,42.847088075628236,0.9927605730755504,0.055112916673575804,0.5426884444274434
129,6046.875,data,0.18369673637971234,0.3447194335606574,0.30333117373061036,40.147954877164,0.9976044736565558,0.060337928069949885,2.359447708717291
130,6093.75,data,0.35374720175178,0.36685689506776953,0.350243384149053,45.48353808905014,0.9962294796149569,0.04156933966967207,0.17301649496982197
131,6140.625,data,0.24625663152315538,0.31774131441271275,0.3141997245575576,43.33331348073847,0.9959421282439798,0.028688361251408646,1.0213814812168132
132,6187.5,data,0.30722049749160374,0.3119835390866271,0.31182655783160207,45.91110202249422,0.9968729635623934,0.018317051225909185,0.06198901508436877
133,6234.375,data,0.20515264964450847,0.21451012734517957,0.2001276706098969,39.22259176442102,0.9945780855246148,0.07129360278747479,0.24941486660464143
134,6281.25,data,0.2663497269877082,0.39088802558237035,0.4071475402863059,40.9015539513097,0.9950165301551801,0.047608966177011935,1.660457700512787
135,6328.125,data,0.26240561792006023,0.4968761757150536,0.4493557943464953,43.107945059036055,0.9919455103535034,0.046737454522370506,2.434606613966899
136,6375.0,pilot,0.2297655145367583,0.43768829305229584,0.40176281508669176,42.602014053689004,0.9963506738114819,0.06510120295165588,2.48204486494217
137,6421.875,data,0.2098647350665633,0.2616807960892248,0.21990184005753596,41.27443903548607,0.9965666297547336,0.04465281809573667,0.8246817237246188
138,6468.75,data,0.16436825591610335,0.23524136221917674,0.22642495953609906,40.521035549456315,0.9949406205261876,0.05559725950032082,1.396295860382019
139,6515.625,data,0.24718468512842245,0.19520270027511394,0.21459757599364188,43.348761792678665,0.9957100676824683,0.033227624234220744,0.8426296105799691
140,6562.5,data,0.2876543276379856,0.26872937126811036,0.2865364332440659,40.375489813498945,0.9955132531372363,0.0231876402946499,0.2710347176618003
141,6609.375,data,0.28800885250240427,0.3327743296217567,0.31548107397371905,44.49351783689237,0.9949610678451465,0.019829291316090746,0.5180966239050458
142,6656.25,data,0.1650844471408624,0.21502129831594433,0.2083364739530506,39.14608201626689,0.9930839596338632,0.06558279173205758,1.0235984289529638
143,6703.125,data,0.37497507272198993,0.42123576973688176,0.4528051873858623,46.04235614351191,0.9956458383035711,0.018384185102257516,0.674840947331434
144,6750.0,pilot,0.30221921170919175,0.2916949165060615,0.2600042625213729,38.60691426064307,0.9936835491116305,0.0453158322382381,0.5578258408952159
145,6796.875,data,0.17695252110756238,0.17828228552001896,0.1342090587253335,40.098517734223556,0.9888956144377063,0.10153327361039519,1.1477117513532216
146,6843.75,data,0.18536130033617662,0.21087095287092003,0.2432623422183705,41.99886670771814,0.9922299047391228,0.1086494007360065,0.9643449852263221
147,6890.625,data,0.21952624982703745,0.23408287923363186,0.2350178707836834,40.60034805195745,0.9936081407217978,0.04513053787061785,0.27141472914872494
148,6937.5,data,0.17839228735271095,0.211025427137724,0.19198324320093135,42.352494530416834,0.9966314734277648,0.023869139330125622,0.5972766268106764
149,6984.375,data,0.13478167066152208,0.1853269756515461,0.1652912324607457,37.34862178482139,0.9934677645307511,0.032225725569078226,1.1440930696812537
150,7031.25,data,0.14900754870675847,0.12305756896143673,0.1261517751980828,36.78841345198152,0.9852832914243322,0.12229122078957361,0.7379058114278877
151,7078.125,data,0.334030801350235,0.3137542530287809,0.3262923098589271,45.48002828926841,0.9948707516301176,0.04920201807818953,0.22438880275599266
152,7125.0,pilot,0.30994331401981645,0.27846016767961923,0.3460522200876667,44.902947467262344,0.9940441276640373,0.04220071318733519,0.7706236079671183
153,7171.875,data,0.1966059575850652,0.2011600615136207,0.2485777966364654,40.118434511792444,0.9880613454717628,0.07047817942669776,0.9171189067755997
154,7218.75,data,0.2793943576762966,0.27775235424321726,0.28346850284173875,44.95108172106288,0.9926547042834363,0.043405954052865854,0.07434218368570303
155,7265.625,data,0.2583248717969048,0.32934081085432476,0.32655058654020486,44.92719211224895,0.9914766553517393,0.033340795648657,0.9775155561381205
156,7312.5,data,0.19296895827130944,0.22499256014841912,0.20951497537769914,39.9798124170633,0.9919128671288635,0.03614219722838458,0.5449107053837022
157,7359.375,data,0.2744116690582037,0.19068493357117527,0.22784739107873292,40.61646123678333,0.9933135717827496,0.07730911741284378,1.2908697001577967
158,7406.25,data,0.1624229279022284,0.22703848494156886,0.15834449402366796,37.831451532867966,0.9740693231426293,0.07998986821662644,1.426253262047893
159,7453.125,data,0.24986585678804968,0.42466234953030135,0.28570771672959183,41.940552509693376,0.9938078314222499,0.07706314804964509,1.9558455241673074
160,7500.0,pilot,0.2590013600963934,0.4133104259174143,0.39522355894039196,43.55931449474553,0.9947107562636862,0.06564943080381776,1.8289456969711122
161,7546.875,zero,0.24816245285723104,0.41765600521501073,0.4150117086497857,42.756959932457605,0.987014713536856,0.07220458622201546,2.118644314795571
162,7593.75,zero,0.13902785784451518,0.30935080700721773,0.3410073572885217,36.745321804391295,0.9927998586654148,0.12034405514260696,3.49143955429857
163,7640.625,zero,0.19507704971046336,0.2271893812497256,0.22363513854218425,40.228089326269455,0.995204331650423,0.053725739555623424,0.5943227551758504
164,7687.5,pilot,0.3163732454703668,0.2504145576236955,0.26042365897745073,43.30900270688643,0.9960233516714722,0.02398106900587071,0.8880348259984221
165,7734.375,data,0.24771282101331937,0.25559250959415847,0.26991651679299644,43.004190057275395,0.9924286006307823,0.055934832083432154,0.3080856351628143
166,7781.25,data,0.3452451233246611,0.3816355026406678,0.37926812312328445,42.38568564851526,0.9956261240998471,0.057283310267191086,0.3981944243784079
167,7828.125,data,0.2802189575450008,0.2747412683430098,0.2616513557603593,42.39114934344301,0.9896242184780671,0.04498442705888004,0.2502894043961281
168,7875.0,data,0.3282162240158436,0.43255954994000645,0.3824783650840814,46.50417501252907,0.9959457876051517,0.020987672901801806,0.9807826925113455
169,7921.875,data,0.3401152004824613,0.33985382797154495,0.37257516006505415,46.761540175002814,0.993138469799449,0.0328417331930467,0.37482169402593263
170,7968.75,data,0.21324725915150816,0.27101791780537654,0.24984753543478588,39.58488582835738,0.9898449005474397,0.031858397238202954,0.8646086935359768
171,8015.625,data,0.2620485063471135,0.22665541803782424,0.24117644118426448,43.29302122947995,0.9936226888218244,0.022250897292777575,0.5162966832502726
172,8062.5,pilot,0.2724776364900274,0.31664506611730425,0.31924827735286454,44.361851412781235,0.9934599071065214,0.02315622004994049,0.6325352130447626
173,8109.375,data,0.3284085819806477,0.30633398725316696,0.2950567968761981,42.46706377335853,0.9929098669653018,0.027689072263698038,0.38537901005357966
174,8156.25,data,0.5211423897234262,0.5069299418875519,0.5542566863561077,45.4295938834285,0.9943889462337167,0.03198410882876739,0.3240424147592323
175,8203.125,data,0.39448606087646315,0.5371022909099825,0.5030984979335835,49.02276929905891,0.9952803529877225,0.026129178825106115,1.153264934365519
176,8250.0,data,0.545609702591242,0.46559999596443674,0.4773739575140839,48.08135106583969,0.9941285646529323,0.029453682264064286,0.6046962941523222
177,8296.875,data,0.4017330285306989,0.48742350643425403,0.502584070122493,44.1339538381837,0.9916436265550725,0.045570542614014754,0.8612500916149698
178,8343.75,data,0.5317211348427165,0.5732386230746397,0.5323922346424873,48.914507148706534,0.993194394448903,0.03599487639883133,0.30529195533785053
179,8390.625,data,0.3140861289266001,0.32643691764773186,0.35432212035284183,39.02420297231551,0.9938618652335934,0.033072691601255734,0.43656942418375366
180,8437.5,pilot,0.5132935711506914,0.6317340472315998,0.6206638278168521,46.89030324403024,0.9926322033912475,0.01728228423872141,0.8163332972416624
181,8484.375,data,0.4899489730105382,0.5606962934993622,0.5592956466388621,46.068688337137544,0.9932780083435346,0.01615606029143138,0.5472189478785899
182,8531.25,data,0.4554030713056928,0.5516083409525855,0.5813379211447511,50.10954330819932,0.9925469558006693,0.03268739754802864,0.9114266599130565
183,8578.125,data,0.5222834493113007,0.6223316829860345,0.5327318022292404,52.221574450740604,0.9934079014635474,0.03981450380380526,0.6807067084909525
184,8625.0,data,0.495072116155307,0.5716868012694032,0.5179235520481924,46.44562448853114,0.9932935573546133,0.05587268050377065,0.5219101467053138
185,8671.875,data,0.6155074826767676,0.5961525579168309,0.6272518397120552,46.259000810421725,0.9887825761953797,0.02799068655810724,0.18228781665667207
186,8718.75,data,0.7421874023256683,0.7471510694173493,0.726759176602155,47.16504321414651,0.9904159485536057,0.056023910422820684,0.1024239811362921
187,8765.625,data,0.7114231908315277,0.6915052228373344,0.6874384450437117,47.97216216776807,0.9922031320454967,0.02760899814675183,0.1300412176643185
188,8812.5,pilot,0.5670517550421494,0.5754246681930932,0.583865327315322,47.551427827396715,0.9932628992142278,0.04316816541629642,0.10361349217981436
189,8859.375,data,0.5232323167573014,0.48694475874963006,0.5622365011335057,46.94520677511517,0.9899446641852176,0.06121983288346009,0.5098150905807852
190,8906.25,data,0.5627657737950036,0.4358372109764582,0.49057377439787964,45.64736117259468,0.9921195294140569,0.036959197896899415,0.9071713899937054
191,8953.125,data,0.6733456212529406,0.632104265778343,0.6255824483569814,51.63805825328693,0.9921164506473837,0.04460550748878734,0.28243212111910615
192,9000.0,data,0.7962300611132256,0.7088902017585395,0.7038415931495647,52.86675179916969,0.9933864641754724,0.048467118236817416,0.4910247678684401
193,9046.875,data,0.580387767479287,0.5232985749470992,0.6257812873433468,49.627943208026,0.985981034977731,0.035721929682809385,0.6368273649414856
194,9093.75,data,0.7989607591165894,0.7319994203540812,0.7697549981719228,49.89177286460993,0.9914098653304337,0.024443752714812046,0.3115370820643895
195,9140.625,data,0.707236750714533,0.6005477056045352,0.624812695378935,52.61244120328888,0.9939254953261638,0.018606969579128534,0.6049951273707053
196,9187.5,pilot,0.6982779486604765,0.6206063571134735,0.6462003756034453,53.25724227838461,0.9909456243471191,0.018272399873534753,0.424985655030348
197,9234.375,data,0.7281502159428566,0.6119047483527613,0.637859668193873,53.56427127937327,0.9924255816415589,0.029070867287810876,0.644191940409995
198,9281.25,data,0.7029914530721106,0.6077195161001389,0.6695204014108638,52.913556684928544,0.9914678119190262,0.048559635389036244,0.5257003193787864
199,9328.125,data,0.6925084919751916,0.6109461310355195,0.6580682037233061,49.992570511917826,0.9937767191444417,0.04226052022935026,0.446905689436587
200,9375.0,data,0.764590905239234,0.6676945888594727,0.6567158460583133,53.060168825851974,0.991423205328311,0.04343936681787576,0.5917257410354084
201,9421.875,data,0.8930603759936817,0.7307025203996111,0.8190813824275298,54.91224584746436,0.9927610961507067,0.026635118571455896,0.7137543437319329
202,9468.75,data,0.7670572905992468,0.6864021235240831,0.6372256183137484,50.690107603104764,0.9931094134198796,0.02224714233406052,0.6618542278873031
203,9515.625,data,0.8841064636004801,0.8433720546830494,0.8885577319183378,52.97379124468535,0.992763004963581,0.02449376047104946,0.20419758917279188
204,9562.5,pilot,0.9198798056097106,0.9848775589833966,0.9607000609040623,49.41893409149444,0.9921729032508699,0.013957991297200266,0.24506571444572792
205,9609.375,data,0.8095529275785551,0.7906601787992817,0.8626317096059012,52.09211767112846,0.9921730264275995,0.018174761538940955,0.3195390892377185
206,9656.25,data,0.9251230169265702,0.9865599686397879,0.934996368633197,54.65154859784943,0.9929335575066994,0.03189395085087721,0.24445207631903587
207,9703.125,data,0.6720563908728647,0.6915675071926393,0.6190291570409825,45.64411224086132,0.9942139466155417,0.05854459500229295,0.40794611223081817
208,9750.0,data,0.8416292560707699,0.8504796005871145,0.8379912498505804,51.36799556645697,0.9911992897189381,0.020904014792338714,0.05393499425649253
209,9796.875,data,0.8634777000187854,0.8067210116536576,0.8140952101520632,54.86066912208517,0.9908731122580751,0.025337736257454953,0.2617576016415565
210,9843.75,data,0.8913372067167358,0.7265587755532745,0.7018220592992348,52.99519471157792,0.9910308297638293,0.02319508474987328,0.9161322870402199
211,9890.625,data,0.8968579712018073,0.836328219837448,0.8236734956102418,54.66724464306948,0.9908808127135418,0.050017310328420835,0.3219011578379797
212,9937.5,pilot,0.9034497034525331,0.81578339965908,0.8358323242759136,50.02394559322661,0.9913611542157915,0.05797237619414302,0.3781631999971858
213,9984.375,data,0.7653629518119722,0.6920686496848564,0.6575107218053186,47.90548733558991,0.9908866003306146,0.01615917735850703,0.5480273217349992
214,10031.25,data,0.8086906623788501,0.7589246476202135,0.7136025558813937,51.853652149919796,0.9892707320622954,0.046077177072299844,0.44358792901514343
215,10078.125,data,0.8674317497006909,0.764823807340285,0.70738632531761,54.78453531613354,0.9888606311436532,0.028766480013907858,0.7298385301919812
216,10125.0,data,0.9755164626861135,0.7487984169952826,0.6604647039572354,46.879425254552444,0.9881530797313511,0.03982830120570178,1.411984225274977
217,10171.875,data,1.0233852255748639,0.7729876617126271,0.7601452136811835,55.601702522556195,0.9919276215289563,0.05239094808959544,1.1847589353527257
218,10218.75,data,0.7548457082121784,0.6422799666443302,0.6082612105238498,50.587536998635976,0.9892753557616449,0.037287202538835544,0.7963745757059708
219,10265.625,data,0.7205945649957227,0.6378881249653229,0.6225993269231102,48.284065133365594,0.9924746780816097,0.027135619166439175,0.5555513620717409
220,10312.5,pilot,0.7843701038922404,0.7390839289231399,0.7076279899036048,48.87757565856313,0.9916958554041958,0.025395280134457143,0.3665670431994214
221,10359.375,data,0.6706939071274653,0.6672156730105581,0.6969490487084048,47.40097432157458,0.9907266873678804,0.03787554087983644,0.1688834799457379
