input,probe_sync_score,file_sync_score,payload_start,mean_abs_h,header_ok,file_match,byte_errors,bit_errors,bit_error_rate,first16_hex,error
data/step2_file/receive_exp2_combo_8_200_1.wav,0.1874942426787242,0.036300270024526696,364745,0.7679058686133261,False,False,4396,17740,0.502151268115942,5147cf136d37a2dc1277f51157156355,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xcf in position 2: invalid continuation byte
data/step2_file/receive_exp2_combo_8_200_2.wav,0.19150135206209373,0.03388537650200324,396569,0.7831805489676041,False,False,4399,17897,0.5065953351449275,5147cf136d37a2dc1277f51957557155,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xcf in position 2: invalid continuation byte
data/step2_file/receive_exp2_combo_8_200_3.wav,0.1876044587312768,0.03801138793698729,369929,0.7785404494186635,False,False,4403,17814,0.5042459239130435,7147cf136d37829c1677e57155556755,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xcf in position 2: invalid continuation byte
data/step2_file/receive_exp2_combo_8_200_4.wav,0.19013056570812792,0.04097627686215377,393497,0.7995668830265618,False,False,4405,17878,0.506057518115942,5147cf135d37a2dc1677e519515d6755,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xcf in position 2: invalid continuation byte
