bin,freq_hz,abs_y,abs_y_theory,real_h,imag_h,abs_h,phase_h
8,375.0,3.397615058632361,3.4012947989510582,0.9989181354348279,-9.945361922753635e-18,0.9989181354348279,-9.956133110371883e-18
9,421.875,3.4003304982544362,3.4012947989510582,0.9997164901152028,1.2750464003530302e-18,0.9997164901152028,1.2754079911256637e-18
10,468.75,3.4001878127311844,3.4012947989510582,0.9996745397605037,-3.264517236903867e-17,0.9996745397605037,-3.2655800533701314e-17
11,515.625,3.401305048104163,3.4012947989510582,1.0000030133092603,-3.978941673101673e-17,1.0000030133092603,-3.978929683356012e-17
12,562.5,3.4010999434655598,3.4012947989510582,0.9999427113799281,-2.0400742405648483e-18,0.9999427113799281,-2.040191120298813e-18
13,609.375,3.401124668234523,3.4012947989510582,0.9999499806025107,-2.7652568807656336e-18,0.9999499806025107,-2.7653952041675658e-18
14,656.25,3.401563611149768,3.4012947989510582,1.0000790323140474,1.2239947378388945e-17,1.0000790323140474,1.2238980103469788e-17
15,703.125,3.4017890749333612,3.4012947989510582,1.000145319947705,3.7285893007823585e-17,1.000145319947705,3.7280475411086424e-17
16,750.0,3.4006541596421993,3.4012947989510582,0.9998116484025293,1.6320593924518786e-17,0.9998116484025293,1.6323668513559896e-17
17,796.875,3.4013763685796103,3.4012947989510582,1.000023981934346,9.25024997168087e-19,1.000023981934346,9.250028138113364e-19
18,843.75,3.40103523509565,3.4012947989510582,0.9999236867514458,4.284106098686167e-17,0.9999236867514458,4.284433057691012e-17
19,890.625,3.401080189666841,3.4012947989510582,0.9999369036508464,1.930423985916882e-17,0.9999369036508464,1.930545796308503e-17
20,937.5,3.4008931061189003,3.4012947989510582,0.9998819000245812,-6.120222721694543e-18,0.9998819000245812,-6.120945605220059e-18
21,984.375,3.4012339821785456,3.4012947989510582,0.9999821195232704,1.15112782831872e-17,0.9999821195232704,1.1511484114011023e-17
22,1031.25,3.400195499207434,3.4012947989510582,0.9996767996282023,-4.084133001130798e-18,0.9996767996282023,-4.08545342119549e-18
23,1078.125,3.401512458406124,3.4012947989510582,1.000063993116722,1.9716021322370865e-17,1.000063993116722,1.971475971345138e-17
24,1125.0,3.40131674357251,3.4012947989510582,1.0000064518434184,3.468076402460228e-17,1.0000064518434184,3.4680540271186786e-17
25,1171.875,3.4011619699025086,3.4012947989510582,0.9999609475048793,-2.3441814454560466e-17,0.9999609475048793,-2.344272995165752e-17
26,1218.75,3.4014665834694453,3.4012947989510582,1.0000505056246374,3.2313733460086864e-17,1.0000505056246374,3.231210151721639e-17
27,1265.625,3.400949378310388,3.4012947989510582,0.9998984443686663,-3.273627156678398e-18,0.9998984443686663,-3.27395964571718e-18
28,1312.5,3.4019549980379766,3.4012947989510582,1.0001941022833805,5.100185601412122e-17,1.0001941022833805,5.099195835856978e-17
29,1359.375,3.4013016140890517,3.4012947989510582,1.000002003689303,1.502133222570306e-17,1.000002003689303,1.502130212768067e-17
30,1406.25,3.4012174195898335,3.4012947989510582,0.9999772500280654,2.3929995199309626e-17,0.9999772500280654,2.3930539618414326e-17
31,1453.125,3.400773975325313,3.4012947989510582,0.9998468748942617,9.232583747137182e-17,0.9998468748942617,9.233997704011996e-17
32,1500.0,3.4004354266003465,3.4012947989510582,0.9997473396451947,3.984520001103219e-21,0.9997473396451947,3.985526985765529e-21
33,1546.875,3.401243592695288,3.4012947989510582,0.9999849450698082,-1.6970070684698615e-17,0.9999849450698082,-1.6970326171774465e-17
34,1593.75,3.4012972400930703,3.4012947989510582,1.0000007177096266,4.53224208175487e-17,1.0000007177096266,4.5322388289234324e-17
35,1640.625,3.400980052603856,3.4012947989510582,0.9999074627852632,-3.45193909645576e-17,0.9999074627852632,-3.452258558847347e-17
36,1687.5,3.4010322829849566,3.4012947989510582,0.9999228188141251,1.836041913258356e-17,0.9999228188141251,1.8361836320885648e-17
37,1734.375,3.4015753354949747,3.4012947989510582,1.000082479338166,-7.271749002013376e-19,1.000082479338166,-7.271149282432855e-19
38,1781.25,3.401391705615979,3.4012947989510582,1.0000284911101978,3.6412037965081624e-17,1.0000284911101978,3.6411000575251826e-17
39,1828.125,3.401053151656652,3.4012947989510582,0.9999289543221971,4.2747922831835877e-17,0.9999289543221971,4.2750960102773105e-17
40,1875.0,3.401290587778902,3.4012947989510582,0.9999987618914566,-3.0599121348472174e-17,0.9999987618914566,-3.059915923355264e-17
41,1921.875,3.400996474111657,3.4012947989510582,0.9999122908018784,-2.608665244722276e-17,0.9999122908018784,-2.6088940687290283e-17
42,1968.75,3.4011649157006456,3.4012947989510582,0.9999618135862716,6.458906921788318e-17,0.9999618135862716,6.459153573699018e-17
43,2015.625,3.4011098023817654,3.4012947989510582,0.9999456099573191,-4.980650001379023e-19,0.9999456099573191,-4.980920913880119e-19
44,2062.5,3.4011324134918848,3.4012947989510582,0.9999522577521902,-2.0390781105645714e-18,0.9999522577521902,-2.0391754653849675e-18
45,2109.375,3.401446706051835,3.4012947989510582,1.0000446615508989,1.856786320514099e-17,1.0000446615508989,1.856703397260818e-17
46,2156.25,3.4009785498766574,3.4012947989510582,0.9999070209749271,4.115660515639529e-17,0.9999070209749271,4.116043221325406e-17
47,2203.125,3.401203215692639,3.4012947989510582,0.9999730740015718,5.601712153300979e-17,0.9999730740015718,5.601862989055017e-17
48,2250.0,3.4015601305829595,3.4012947989510582,1.0000780090076267,1.320868380365717e-17,1.0000780090076267,1.3207653487715517e-17
49,2296.875,3.401488469787777,3.4012947989510582,1.0000569403266035,1.98477719635834e-17,1.0000569403266035,1.9846641889312238e-17
50,2343.75,3.4010400053766627,3.4012947989510582,0.9999250892411718,-2.3053175115206807e-17,0.9999250892411718,-2.3054902175423478e-17
51,2390.625,3.4010576813930267,3.4012947989510582,0.9999302860904339,-7.783361370155026e-17,0.9999302860904339,-7.783904016535707e-17
52,2437.5,3.4013870810395748,3.4012947989510582,1.000027131458454,1.165571713322719e-17,1.000027131458454,1.1655400905201767e-17
53,2484.375,3.4010266713861483,3.4012947989510582,0.999921168972186,2.6341661727293382e-17,0.999921168972186,2.6343738431270383e-17
54,2531.25,3.401056971675367,3.4012947989510582,0.9999300774294091,3.4836658369645427e-17,0.9999300774294091,3.483909440868354e-17
55,2578.125,3.4013387645127655,3.4012947989510582,1.0000129261249955,-7.241865102005097e-18,1.0000129261249955,-7.241771493961577e-18
56,2625.0,3.4008364532198048,3.4012947989510582,0.9998652437502962,1.419734282893091e-17,0.9998652437502962,1.4199256267454096e-17
57,2671.875,3.4011885087154266,3.4012947989510582,0.9999687500666936,-2.7286224101396892e-17,0.9999687500666936,-2.7287076820727665e-17
58,2718.75,3.401315626068455,3.4012947989510582,1.0000061232908755,-1.091325630724961e-17,1.0000061232908755,-1.0913189482616029e-17
59,2765.625,3.4015528796090546,3.4012947989510582,1.0000758771800915,5.092450184987177e-17,1.0000758771800915,5.0920638135441596e-17
60,2812.5,3.401400653881973,3.4012947989510582,1.000031121951252,2.1285305845893386e-17,1.000031121951252,2.1284643426258257e-17
61,2859.375,3.4010021302956206,3.4012947989510582,0.9999139537521063,-9.795254471168057e-18,0.9999139537521063,-9.796097388592347e-18
62,2906.25,3.400990403861785,3.4012947989510582,0.99991050611392,2.645226795464002e-17,0.99991050611392,2.6454635482774204e-17
63,2953.125,3.4009048721483506,3.4012947989510582,0.9998853593041038,9.554514908222622e-17,0.9998853593041038,9.555610370045157e-17
64,3000.0,3.4010856678184656,3.4012947989510582,0.9999385142585561,-1.6320593924518786e-17,0.9999385142585561,-1.632159747004078e-17
65,3046.875,3.401435096414362,3.4012947989510582,1.000041248251506,-1.30054732836009e-17,1.000041248251506,-1.3004936852694781e-17
66,3093.75,3.4009972266533164,3.4012947989510582,0.9999125120534025,-5.0238322368909773e-17,0.9999125120534025,-5.024271800113917e-17
67,3140.625,3.4015734254810823,3.4012947989510582,1.0000819177832272,-6.54920610631332e-17,1.0000819177832272,-6.548669653812193e-17
68,3187.5,3.400268678131331,3.4012947989510582,0.9996983146476935,1.8360668165083638e-17,0.9996983146476935,1.83662089813107e-17
69,3234.375,3.4010556069937867,3.4012947989510582,0.999929676205269,-1.5750807564361025e-17,0.999929676205269,-1.5751915298819122e-17
70,3281.25,3.4017584711480633,3.4012947989510582,1.0001363222609103,1.6574109009588973e-17,1.0001363222609103,1.6571849897543473e-17
71,3328.125,3.4011668268867647,3.4012947989510582,0.9999623754858521,-3.6466327050096663e-17,0.9999623754858521,-3.646769912955851e-17
72,3375.0,3.4014405614363876,3.4012947989510582,1.000042854999038,-1.8360668165083638e-17,1.000042854999038,-1.8359881352385946e-17
73,3421.875,3.40113468090627,3.4012947989510582,0.9999529243849054,-3.03461043284021e-17,0.9999529243849054,-3.0347532957182664e-17
74,3468.75,3.4007616269269203,3.4012947989510582,0.9998432443949596,4.079750029129584e-17,0.9998432443949596,4.080389653078453e-17
75,3515.625,3.401017777772819,3.4012947989510582,0.9999185541993255,-4.088117521131902e-18,0.9999185541993255,-4.088450508257065e-18
76,3562.5,3.4014011330163765,3.4012947989510582,1.0000312628194885,-1.8360668165083638e-17,1.0000312628194885,-1.8360094176773598e-17
77,3609.375,3.4015022109350492,3.4012947989510582,1.0000609803019904,-5.1727038654321996e-17,1.0000609803019904,-5.172388451622408e-17
78,3656.25,3.400514552697239,3.4012947989510582,0.9997706031673438,1.42800216189538e-17,0.9997706031673438,1.4283298162312118e-17
79,3703.125,3.4009871110366636,3.4012947989510582,0.9999095380046211,8.42076005408151e-17,0.9999095380046211,8.42152188175506e-17
80,3750.0,3.4014147905077725,3.4012947989510582,1.0000352781995727,-3.111910120861613e-18,1.0000352781995727,-3.111800342148112e-18
81,3796.875,3.4007790137332634,3.4012947989510582,0.9998483562148319,2.790539903860665e-18,0.9998483562148319,2.790963136074884e-18
82,3843.75,3.401086132484146,3.4012947989510582,0.9999386508729065,5.348969068981002e-17,0.9999386508729065,5.349297243697467e-17
83,3890.625,3.400653577378675,3.4012947989510582,0.9998114772137439,-1.0820286560378269e-16,0.9998114772137439,-1.0822326815583317e-16
84,3937.5,3.401440069019252,3.4012947989510582,1.0000427102256029,-2.17519927510226e-17,1.0000427102256029,-2.1751063758182387e-17
85,3984.375,3.40170142894862,3.4012947989510582,1.0001195515301102,1.998037554553209e-17,1.0001195515301102,1.9977987146600192e-17
86,4031.25,3.401436208257024,3.4012947989510582,1.0000415751395673,-2.7007076567477617e-17,1.0000415751395673,-2.70059537911796e-17
87,4078.125,3.401318513252242,3.4012947989510582,1.0000069721393154,5.585680684634575e-18,1.0000069721393154,5.585641740762192e-18
88,4125.0,3.401495843673707,3.4012947989510582,1.0000591082909724,2.0400742405648483e-18,1.0000591082909724,2.0399536623902016e-18
89,4171.875,3.4006555675406953,3.4012947989510582,0.9998120623326883,7.070569264264669e-17,0.9998120623326883,7.071898340342219e-17
90,4218.75,3.401922121130383,3.4012947989510582,1.0001844362857129,4.4871399611283874e-17,1.0001844362857129,4.486312522310225e-17
91,4265.625,3.4011608708594774,3.4012947989510582,0.9999606243799822,5.788047764179774e-17,0.9999606243799822,5.788275681123552e-17
92,4312.5,3.40105587335748,3.4012947989510582,0.9999297545177086,5.1001731497871164e-17,0.9999297545177086,5.100531439077997e-17
93,4359.375,3.401295138193539,3.4012947989510582,1.0000000997392196,-1.1847662044824354e-17,1.0000000997392196,-1.1847660863147906e-17
94,4406.25,3.401329436980509,3.4012947989510582,1.0000101837775046,8.556162604100597e-17,1.0000101837775046,8.556075470931688e-17
95,4453.125,3.401560518738451,3.4012947989510582,1.0000781231275473,1.0564659523656704e-16,1.0000781231275473,1.0563834243886681e-16
96,4500.0,3.4011610672843684,3.4012947989510582,0.9999606821300163,-3.984520001103219e-21,0.9999606821300163,-3.984676670102461e-21
97,4546.875,3.4016313417324677,3.4012947989510582,1.000098945490265,3.379775703748279e-17,1.000098945490265,3.3794413232697266e-17
98,4593.75,3.4010416023173557,3.4012947989510582,0.9999255587508107,4.176324832656325e-17,0.9999255587508107,4.176635746638714e-17
99,4640.625,3.4001005501523314,3.4012947989510582,0.9996488840664192,2.492815325690201e-18,0.9996488840664192,2.4936909002987216e-18
100,4687.5,3.4011179091726897,3.4012947989510582,0.999947993399921,3.4680265959602125e-17,0.999947993399921,3.468206965612864e-17
101,4734.375,3.401147369599314,3.4012947989510582,0.9999566549327684,-2.317795284641742e-17,0.9999566549327684,-2.3178957539890346e-17
102,4781.25,3.401469508845849,3.4012947989510582,1.0000513657019245,1.0135622752806313e-18,1.0000513657019245,1.0135102156169985e-18
103,4828.125,3.400762436470967,3.4012947989510582,0.9998434824055099,2.2345188166186856e-17,0.9998434824055099,2.2348686128779746e-17
104,4875.0,3.4005347488625968,3.4012947989510582,0.9997765409547307,1.836166429508391e-17,0.9997765409547307,1.836576829213211e-17
105,4921.875,3.401263774688182,3.4012947989510582,0.9999908786904101,3.1023472728589667e-17,0.9999908786904101,3.10237557058701e-17
