bin,freq_hz,abs_h,training_noise,mean_abs_llr
400,2343.75,9.71852991751741,4.406978869360957,3.0294181870349792
401,2349.609375,9.603468160612977,4.5264529753217975,4.071848428660514
402,2355.46875,12.32928996000802,5.864536861203776,6.210500726869538
403,2361.328125,11.161788995408015,7.134838804611018,6.032613700398618
404,2367.1875,10.48910241890485,6.307113215719428,4.7838427147594516
405,2373.046875,9.37613415712889,5.264877232866719,4.144978969594863
406,2378.90625,13.469922730254973,6.162828505411721,5.024678167569877
407,2384.765625,12.780087447431201,5.554526759814159,5.2157152834201925
408,2390.625,5.155914477002795,2.32494738139491,2.1267048584895276
409,2396.484375,9.527140027892486,4.652888053757796,4.662758475515505
410,2402.34375,6.057253715362653,3.538969896443172,2.706780677257329
411,2408.203125,6.888156018884678,4.150114779946809,3.0860684516355645
412,2414.0625,10.079675970389255,6.0971628790382155,4.3630412385945725
413,2419.921875,14.54520194247711,12.0,8.5436693793322
414,2425.78125,16.719151786144415,8.776356003083286,8.882718261023303
415,2431.640625,10.895995560375232,6.017905941416355,7.681663217065028
416,2437.5,2.5415528006817,1.6398644544229244,2.277279556862055
417,2443.359375,4.806335095225095,2.8911557467303064,3.277107645600159
418,2449.21875,9.98756043889145,6.098500978482498,5.9147010424205435
419,2455.078125,6.794090186913409,5.777285378825505,3.581074289258423
420,2460.9375,6.584347521412913,4.028825600975131,3.177186191880394
421,2466.796875,7.4438871813519825,4.674467435286228,3.5751767056676687
422,2472.65625,9.395392780577373,7.114246341511292,5.100410874868361
423,2478.515625,13.98828528498778,10.555796661665468,8.887511525552702
424,2484.375,10.737929631597554,12.0,8.026561626098834
425,2490.234375,4.30683878710387,4.569878942460199,3.7290361109829333
426,2496.09375,3.5813295594206624,2.6477952642962266,1.8895091797464638
427,2501.953125,3.898602580077977,3.2143303641331262,2.482635765779619
428,2507.8125,7.838825017002646,11.099431887623345,7.208493633443668
429,2513.671875,6.52183179927065,4.698311546291705,3.806346381883384
430,2519.53125,7.5300826339365035,5.163128141199042,4.011268567337537
431,2525.390625,1.7868190698896504,1.1250280899856766,1.4845756311105496
432,2531.25,6.525236463424349,5.820118162902935,4.260061522638934
433,2537.109375,5.262676718836392,5.447122651383818,3.955943186044052
434,2542.96875,0.8290077432474404,0.75,1.6768330481037133
435,2548.828125,3.920808153363326,3.876081065506262,2.5733626055797156
436,2554.6875,2.4571972440853793,1.8093954214373749,1.1595052609619994
437,2560.546875,3.89099901449026,2.274729768753148,1.7807339764745664
438,2566.40625,4.9920388907488435,4.176699461414425,2.7905502105659417
439,2572.265625,3.999360873611159,4.654083224274602,3.5626615630703387
440,2578.125,5.672474638972329,5.945458510592369,5.8064841315431055
441,2583.984375,4.95190772830621,3.2109218278787335,3.2438859727727394
442,2589.84375,4.77242821527549,3.8062764479836746,3.2532773252656346
443,2595.703125,4.094795061651794,4.128376612815877,2.61003776069953
444,2601.5625,2.385065314530498,1.9654279690421435,2.0720233969460193
445,2607.421875,2.4809065044345946,1.3571429384540663,2.0633680370454672
446,2613.28125,6.429555354707836,3.746539061021897,3.3635523217909173
447,2619.140625,3.677577930097922,2.6277490544852546,2.322581725274516
448,2625.0,3.642253358466674,2.8442783638037117,3.051793802254484
449,2630.859375,6.086866811830958,4.988699905297363,5.242093790703584
450,2636.71875,6.576992365075732,6.036973142613284,5.672343343657857
451,2642.578125,6.199613708598447,6.484936825254377,5.564535055774983
452,2648.4375,8.674053849210157,8.052189010786606,6.424723489484417
453,2654.296875,8.35316481239609,11.211480664958703,8.165898096375944
454,2660.15625,7.4812491102926195,6.493569886958435,4.8510567864720935
455,2666.015625,3.2787332741810786,3.493564399225658,1.9168681263526621
456,2671.875,4.634637136823512,3.8123365807782164,2.884169964123715
457,2677.734375,6.128114229885609,5.858460347517311,4.539929371738178
458,2683.59375,4.2920255712007656,6.452666393252276,4.971419864820925
459,2689.453125,1.5316042579157614,1.361936882405637,1.9196861973538197
460,2695.3125,2.5203566564928774,2.0667939558727686,2.6526424339691936
461,2701.171875,1.7315399391313424,2.0685843138444326,3.316270412558756
462,2707.03125,1.8402975838465356,2.7240249006668114,1.922029756474934
463,2712.890625,1.6575724584356393,1.8995065586912259,2.2304771119985785
464,2718.75,6.095819888054729,8.054160777379913,5.846705991487108
465,2724.609375,8.780356377279839,11.58260534783539,9.42945860895626
466,2730.46875,8.19245739625527,11.45264163442503,8.508688060993313
467,2736.328125,6.640182454438835,7.496856628323199,4.979986574840331
468,2742.1875,5.33944386292225,4.1900643299968685,3.464590371211405
469,2748.046875,8.760923136720125,7.032396031991819,5.898927995460762
470,2753.90625,8.43199396012345,9.620258821600016,9.028004636699833
471,2759.765625,6.784849371556221,7.079875665276747,8.064804180495694
472,2765.625,8.14265754873886,8.000408324902642,11.16991834602065
473,2771.484375,11.474390862490631,10.597064761390081,10.747803254888995
474,2777.34375,9.037079862615716,7.97957718109835,5.544202906030547
475,2783.203125,10.718006639868932,12.0,10.949276058222134
476,2789.0625,10.028836674798264,11.982356517112756,10.265319903655437
477,2794.921875,7.819445754778968,6.423233332812556,4.5551572871894574
478,2800.78125,3.934785021729726,4.090610708943162,4.351651558471289
479,2806.640625,3.91231442874272,5.21209866994886,4.566211468742261
480,2812.5,3.584456689820582,3.3894137408822953,2.248158522238666
481,2818.359375,2.7036287240607844,2.285175480438624,2.2989888658166318
482,2824.21875,0.6377013142714698,0.75,2.9252685551225617
483,2830.078125,3.5506610662853544,2.7131233494523417,2.1643493841109174
484,2835.9375,4.827968804352664,3.761953675647007,3.2621164491378867
