input,probe_sync_score,file_sync_score,payload_start,payload_delta,pilot_score,pilot_residual,mean_abs_h,header_ok,file_match,byte_errors,bit_errors,bit_error_rate,first16_hex,error
data/step2_file/receive_exp2_combo_bpsk_pilot4_8_150_3.wav,0.08296361970564813,0.38457936318643043,486717,-3,31.00546822805099,31.00546822805099,1.472588565369034,False,False,1703,2603,0.0736809329710145,653870322e76783400742f9032004468,ValueError: invalid literal for int() with base 10: b't/\x902'
data/step2_file/receive_exp2_combo_bpsk_pilot4_8_150_4.wav,0.08058185248708946,0.08206768621954734,505629,8,81.6484307687862,81.6484307687862,1.1484009468946164,False,False,3320,6395,0.18101788949275363,651450362e7471b40274b41834245469,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xb4 in position 7: invalid start byte
data/step2_file/receive_exp2_combo_bpsk_pilot4_8_150_5.wav,0.06725057767729281,0.017517756191262206,498818,1,316.7941555491377,316.7941555491377,0.14196943288584205,False,False,4402,17583,0.49770720108695654,fdb8db121e3463fb492031718814d2ae,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xfd in position 0: invalid start byte
