bin,freq_hz,abs_h,training_noise,mean_abs_llr
400,2343.75,1.5064552203656556,3.389819032445139,4.450697313101464
401,2349.609375,0.8113465820896194,2.0065842210690215,1.9251436491685692
402,2355.46875,1.1993849551668814,3.8359871474516662,3.2859866385437666
403,2361.328125,1.9452240162678613,3.754999219417244,5.897228779446552
404,2367.1875,1.4746393752094524,2.453780021706099,3.106520846510806
405,2373.046875,1.5295303492062646,2.9279957375639523,4.007974980797391
406,2378.90625,2.372772496217832,4.698125166993655,5.972562669164024
407,2384.765625,1.9086790216747902,3.8063832901403813,4.128157563897157
408,2390.625,1.1629213743918874,2.9089425097557724,3.125584221114519
409,2396.484375,1.5415487268120054,2.8548106998499927,3.107622551932237
410,2402.34375,1.9662139234984726,3.4481218132908995,4.0527171152146275
411,2408.203125,2.4691983595414873,4.4778947432342155,5.753965884924814
412,2414.0625,1.9520392808309204,5.413664745526839,4.559256274899444
413,2419.921875,1.7970789921360824,4.525169806410044,3.946668550375447
414,2425.78125,2.1172738036771284,4.366408034608687,5.063035939527018
415,2431.640625,2.2721516055815707,6.7307888280776815,5.268598005472179
416,2437.5,2.9910526176768775,7.297846977847172,5.888387517295662
417,2443.359375,3.135672613918722,6.150379642523605,6.290526970046757
418,2449.21875,2.8617595535277696,5.664688492126203,5.061483020638454
419,2455.078125,2.015305144009638,4.484502928440346,4.610389213441634
420,2460.9375,0.6317532854873298,1.329061099671542,1.5170657813684996
421,2466.796875,0.7526074976336454,1.6046051474027225,1.1912719056173284
422,2472.65625,1.257060893824964,2.5588423358164483,2.303680090004939
423,2478.515625,1.6341967442364822,2.4916245081778516,2.921918731255964
424,2484.375,1.3240365822297848,3.717641111389317,3.089979965583604
425,2490.234375,0.5052930035592281,1.1645198772598426,1.363423494414262
426,2496.09375,0.5141421783535857,1.2235673878373183,0.6834242879150766
427,2501.953125,1.054510345831523,3.921263425954436,3.1181326170690093
428,2507.8125,1.9057818911739548,3.7987697892691568,3.7924309607549955
429,2513.671875,1.3267837496536177,2.924293109647959,2.929114970297069
430,2519.53125,1.0940137643607772,2.6063648894309055,2.8390986406978826
431,2525.390625,1.0199137751108744,3.2882271047200025,2.402701339281503
432,2531.25,1.0449794572904683,3.7194066020753325,2.7316433009165926
433,2537.109375,0.5944087694049881,1.5050344876206054,1.6575816421241587
434,2542.96875,0.7510908932385326,2.055904702547891,1.675866830990534
435,2548.828125,0.7877273537400845,2.495587769828036,2.0594597309642926
436,2554.6875,0.5359544840234874,1.4300046991883728,1.8178733866244885
437,2560.546875,0.40334535899108,1.1650551025269669,2.231324827908386
438,2566.40625,0.15981809341532008,0.75,1.1794514040456185
439,2572.265625,0.15554955005802126,0.75,1.5464347674234904
440,2578.125,0.5415949322172806,1.6412927502822017,1.6070570312936026
441,2583.984375,0.7693206177052924,2.817349247786433,2.243924968359792
442,2589.84375,1.2216232246885335,3.133077264199871,2.94236512080794
443,2595.703125,1.3471018552817993,2.921521361033228,2.6127398287890644
444,2601.5625,1.2349461217120385,3.143156234367794,2.8032734061351436
445,2607.421875,0.7043384197803979,3.1488533768306715,1.8547726143469505
446,2613.28125,0.9401807610132107,3.093927723722348,2.1541628003453797
447,2619.140625,1.5897839327618675,4.909510012110145,4.850948971419592
448,2625.0,2.050741486423442,6.236122404241567,5.14374320702878
449,2630.859375,2.325557467788969,6.932873181805041,4.224721466105685
450,2636.71875,2.1570769584702347,5.681171632094246,3.8460669853123215
451,2642.578125,2.500007098240182,6.861541403369612,5.646485085679216
452,2648.4375,2.5904075302802156,7.343988403173827,6.152520199864112
453,2654.296875,2.263396274229796,4.9810807603896246,6.14895114894593
454,2660.15625,2.0310217057475435,5.635088917022198,7.095816960390776
455,2666.015625,2.357299554146165,5.670945053198118,5.81734192349141
456,2671.875,3.0722007762849595,5.645961490471906,5.686778897199172
457,2677.734375,1.838754335691175,5.367931743132535,3.9964153024667195
458,2683.59375,0.7847523205934696,2.991459361065554,1.5795038410592508
459,2689.453125,1.8929886053298701,5.829852977986528,4.246936850569298
460,2695.3125,1.3166114422116453,2.860810437704842,2.9315678499079234
461,2701.171875,1.8025042575592267,3.380201453742652,3.2483265225264155
462,2707.03125,1.4625150299005067,3.6470103563697522,2.917084294463801
463,2712.890625,0.9589975604192611,2.3656489843206843,2.130992055308558
464,2718.75,0.35492489773866953,0.9583862063682486,1.3608210377529537
465,2724.609375,0.8156285600117931,2.0396569880638,1.8994580202896925
466,2730.46875,1.0054564973273676,2.3958522918715905,2.01903381940788
467,2736.328125,1.174575701914071,2.8929190217691554,3.24644458128745
468,2742.1875,1.255118182786119,3.8814983034541246,4.750164333272089
469,2748.046875,1.2729572954280397,4.264916541336835,4.967356028702406
470,2753.90625,1.184902171631945,3.3114384266789516,4.97663418303791
471,2759.765625,1.319199305915256,4.216908463738758,6.06451949548398
472,2765.625,1.5359525413251867,4.189567141537582,4.2738509700731955
473,2771.484375,1.167818380368508,4.2608781902552,3.411439893486271
474,2777.34375,1.2610301802386379,3.376042977418099,3.817388867498584
475,2783.203125,0.921915886601619,1.6237311136703076,2.424737318826324
476,2789.0625,1.1813211755040496,2.748128188483785,3.3287238921643523
477,2794.921875,1.3814596583270242,3.1920871213293953,3.1630077418845093
478,2800.78125,1.4109375920158527,2.4476074041820466,2.1924263979416176
479,2806.640625,0.8512147547434691,1.6994609864676797,1.798816622357442
480,2812.5,1.122149024094622,2.3200028089158184,1.8594490311063956
481,2818.359375,1.6187552573212625,3.5804210261687195,2.5189928946897475
482,2824.21875,1.4016284165617303,3.1617991189470622,2.1080970488665463
