bin,freq_hz,abs_y,abs_x,real_h,imag_h,abs_h,phase_h
128,6000.0,4.554575501273172,4.555314466925204,0.9998377755971863,-1.4888381825603572e-05,0.9998377757080362,-1.4890797475230981e-05
129,6046.875,4.55458210389255,4.555314466925204,0.9998392246305615,5.071218872536349e-06,0.9998392246434222,5.072034330686184e-06
130,6093.75,4.554570372297791,4.555314466925204,0.999836649580149,-7.339241949491851e-06,0.9998366496070856,-7.340441013481478e-06
131,6140.625,4.554570730951665,4.555314466925204,0.9998367279856719,-4.2719400506339905e-06,0.9998367279947982,-4.272637652764056e-06
132,6187.5,4.554579836014962,4.555314466925204,0.9998387273092761,4.694256870230677e-06,0.999838727320296,4.695014047744651e-06
133,6234.375,4.55453158635464,4.555314466925204,0.9998281350730545,-3.059526111140465e-07,0.9998281350731013,-3.060052026758398e-07
134,6281.25,4.55457280201004,4.555314466925204,0.9998371827340944,-1.799048939426162e-06,0.999837182735713,-1.799341903353354e-06
135,6328.125,4.554615999546537,4.555314466925204,0.9998466662489103,-2.6404322284733925e-06,0.9998466662523967,-2.6408371579346977e-06
136,6375.0,4.554584655116272,4.555314466925204,0.9998397851431788,-1.4265090578546011e-06,0.9998397851441965,-1.426737642420735e-06
137,6421.875,4.554576131562283,4.555314466925204,0.9998379134528015,-7.81628058804817e-06,0.9998379134833536,-7.817547707204363e-06
138,6468.75,4.55455462771457,4.555314466925204,0.9998331930206877,-2.201601677086332e-06,0.9998331930231117,-2.2019689808770132e-06
139,6515.625,4.5546074186772225,4.555314466925204,0.9998447815023803,2.2500444567082775e-06,0.9998447815049121,2.2503937594428724e-06
140,6562.5,4.554564148472983,4.555314466925204,0.9998352829548818,2.249346750320504e-06,0.999835282957412,2.249717317105534e-06
141,6609.375,4.554574199357895,4.555314466925204,0.999837489850524,8.124005553167495e-06,0.999837489883529,8.125326000931663e-06
142,6656.25,4.554564668355914,4.555314466925204,0.9998353968652831,-3.2624793037580493e-06,0.9998353968706059,-3.263016406475609e-06
143,6703.125,4.55464468340733,4.555314466925204,0.9998529625079989,-4.757182170311057e-06,0.999852962519316,-4.7578817572759875e-06
144,6750.0,4.554577532641764,4.555314466925204,0.9998382218352383,-2.932755720066385e-06,0.9998382218395395,-2.9332302526650735e-06
145,6796.875,4.554558853740145,4.555314466925204,0.9998341214480588,-1.394450265043614e-05,0.9998341215452995,-1.3946816127195377e-05
146,6843.75,4.554614087915259,4.555314466925204,0.9998462458671489,4.798059427220158e-06,0.9998462458786613,4.798797262095089e-06
147,6890.625,4.55460629129551,4.555314466925204,0.9998445348647658,1.8551224408739782e-08,0.999844534864766,1.8554108925793078e-08
148,6937.5,4.554621201172271,4.555314466925204,0.9998478074944501,4.327852156955112e-06,0.9998478075038167,4.328510923850884e-06
149,6984.375,4.554547831490642,4.555314466925204,0.9998317001021348,1.3309128074239247e-05,0.9998317001907162,1.3311368375391179e-05
150,7031.25,4.554640054677005,4.555314466925204,0.9998519463451551,-4.8044364569972765e-06,0.999851946356698,-4.80514787666551e-06
151,7078.125,4.554601652228167,4.555314466925204,0.9998435160160403,4.10998342392133e-06,0.9998435160244876,4.110626671136251e-06
152,7125.0,4.554570196242923,4.555314466925204,0.9998366104550562,2.3281877864585014e-06,0.999836610457767,2.3285682501610577e-06
153,7171.875,4.55458502695452,4.555314466925204,0.9998398671241742,-2.2961094054786067e-07,0.9998398671242005,-2.2964771469683787e-07
154,7218.75,4.554584638087281,4.555314466925204,0.9998397807022396,9.157598498611828e-07,0.9998397807026589,9.159065957725155e-07
155,7265.625,4.55457600429886,4.555314466925204,0.9998378854406484,-4.5906795063826115e-06,0.9998378854511873,-4.5914238430034576e-06
156,7312.5,4.554595982454615,4.555314466925204,0.9998422708086049,3.0079035510216327e-06,0.9998422708131294,3.0083780600513813e-06
157,7359.375,4.55458463837145,4.555314466925204,0.9998397811129651,3.836472565708995e-06,0.9998397811203256,3.837087339553166e-06
158,7406.25,4.554604804837165,4.555314466925204,0.9998442072951249,-1.2810151146191363e-06,0.9998442072959456,-1.28121471852496e-06
159,7453.125,4.5546076031072,4.555314466925204,0.9998448220941617,6.785371020263293e-06,0.999844822117186,6.786424123242701e-06
160,7500.0,4.5545851662338785,4.555314466925204,0.9998398972973115,-8.495279453053013e-06,0.9998398973334022,-8.496639787842384e-06
164,7687.5,4.554619063256913,4.555314466925204,0.9998473377275183,-5.413042449715307e-06,0.999847337742171,-5.413868943198209e-06
165,7734.375,4.554583692419903,4.555314466925204,0.9998395733828971,-1.1204207305349836e-06,0.9998395733835248,-1.1206005046826046e-06
166,7781.25,4.554573023502852,4.555314466925204,0.9998372318390538,-2.0386800753177105e-06,0.9998372318411323,-2.0390119615420125e-06
167,7828.125,4.554600472751985,4.555314466925204,0.999843257099273,5.649145912836309e-06,0.9998432571152319,5.650031515105073e-06
168,7875.0,4.554583215329453,4.555314466925204,0.9998394681865375,7.074473115315763e-06,0.9998394682115656,7.075608975537898e-06
169,7921.875,4.5546317079433845,4.555314466925204,0.9998501137676997,8.40480017713896e-06,0.9998501138030254,8.406060129622312e-06
172,8062.5,4.554598222125284,4.555314466925204,0.9998427623644766,-4.852913926186312e-06,0.9998427623762538,-4.85367710686008e-06
173,8109.375,4.554617404365904,4.555314466925204,0.9998469740743381,7.260850558818218e-06,0.9998469741007021,7.261961827121299e-06
174,8156.25,4.554614770292536,4.555314466925204,0.9998463953293731,-6.293734321394996e-07,0.9998463953295712,-6.294701216901281e-07
175,8203.125,4.5545819600754704,4.555314466925204,0.9998391933222579,-4.0427166747295075e-06,0.999839193330431,-4.043366875101554e-06
176,8250.0,4.554619193086324,4.555314466925204,0.9998473670386506,2.2759561843918842e-07,0.9998473670386765,2.276303623354808e-07
177,8296.875,4.554573952752778,4.555314466925204,0.9998374361153046,2.3339781459512204e-06,0.9998374361180288,2.334357628191288e-06
178,8343.75,4.554593295837729,4.555314466925204,0.9998416817018894,5.0025283161452405e-06,0.999841681714404,5.003320433279396e-06
179,8390.625,4.5546255070286605,4.555314466925204,0.9998487525672919,4.589682456330744e-06,0.9998487525778261,4.590376738995443e-06
180,8437.5,4.554657509610868,4.555314466925204,0.9998557781958584,-8.12074869780754e-06,0.9998557782288364,-8.121920055592489e-06
181,8484.375,4.554619643967434,4.555314466925204,0.9998474659660458,6.638149304184555e-06,0.9998474659880817,6.6391620022493e-06
182,8531.25,4.554556872694923,4.555314466925204,0.9998336857254326,-4.4163663440698e-06,0.9998336857351864,-4.417100970984758e-06
183,8578.125,4.554583594117285,4.555314466925204,0.9998395514405265,-2.6928330885418597e-06,0.9998395514441527,-2.693265219060027e-06
184,8625.0,4.554587093005529,4.555314466925204,0.99984031988571,-1.8628893939561921e-06,0.9998403198874455,-1.863186907852426e-06
185,8671.875,4.5545756671313535,4.555314466925204,0.9998378116366331,5.406474490683946e-06,0.9998378116512504,5.407351500121206e-06
186,8718.75,4.554565757452382,4.555314466925204,0.9998356358004077,1.1892976074057132e-06,0.999835635801115,1.189493117489329e-06
187,8765.625,4.554577214347524,4.555314466925204,0.9998381511333124,-1.9809346410958017e-06,0.9998381511352747,-1.981255305018946e-06
188,8812.5,4.554585549940798,4.555314466925204,0.9998399806029881,-4.441187825507256e-06,0.9998399806128517,-4.441898615416074e-06
189,8859.375,4.554630502882692,4.555314466925204,0.9998498496859416,-2.902590725582115e-06,0.9998498496901548,-2.9030266159320633e-06
190,8906.25,4.55460714436066,4.555314466925204,0.9998447223344095,6.571369919052423e-06,0.9998447223560043,6.572390464406466e-06
191,8953.125,4.554604963702163,4.555314466925204,0.9998442425720968,2.6309437713706076e-06,0.9998442425755583,2.63135362423695e-06
192,9000.0,4.554591412072363,4.555314466925204,0.9998412672171334,-6.7467620814113585e-06,0.9998412672398964,-6.747833183648518e-06
193,9046.875,4.554631744855497,4.555314466925204,0.9998501221808502,1.30885169516292e-06,0.9998501221817069,1.3090478924054488e-06
194,9093.75,4.554601264671479,4.555314466925204,0.9998434315120511,1.0989887321179218e-06,0.9998434315126551,1.099160826066029e-06
195,9140.625,4.554567488465986,4.555314466925204,0.9998360165394822,3.823170482461337e-06,0.9998360165467917,3.823797521992679e-06
196,9187.5,4.554592179781935,4.555314466925204,0.9998414366608592,4.0468754251436435e-06,0.9998414366690491,4.047517212966062e-06
197,9234.375,4.554601294591776,4.555314466925204,0.9998434370868666,-3.882846421179639e-06,0.999843437094406,-3.8834544260980905e-06
198,9281.25,4.554578319027217,4.555314466925204,0.9998383937270612,6.584018168068065e-06,0.9998383937487393,6.585082358589863e-06
199,9328.125,4.554588987888502,4.555314466925204,0.999840736265408,-1.2193483103730477e-06,0.9998407362661516,-1.2195425392717415e-06
200,9375.0,4.55462190923883,4.555314466925204,0.9998479629041463,-1.5695759188328446e-05,0.9998479630273435,-1.5698145887550163e-05
201,9421.875,4.554593945210274,4.555314466925204,0.9998418241958518,-2.8846723425049285e-06,0.9998418242000131,-2.885128700049126e-06
202,9468.75,4.554620677936689,4.555314466925204,0.999847692199234,-1.4883998769957707e-05,0.9998476923100176,-1.4886266063303992e-05
203,9515.625,4.554592111926694,4.555314466925204,0.9998414220198986,-7.995296806888756e-06,0.999841422051866,-7.996564885825681e-06
204,9562.5,4.55457330443329,4.555314466925204,0.9998372932172197,-3.0090384634901625e-06,0.9998372932217476,-3.009528134121468e-06
205,9609.375,4.554618455216723,4.555314466925204,0.999847205241648,-5.48307058135061e-06,0.9998472052566824,-5.483908493768775e-06
206,9656.25,4.554576060210668,4.555314466925204,0.9998378979555282,5.500019570819374e-06,0.9998378979706558,5.500911279728799e-06
207,9703.125,4.554663162049573,4.555314466925204,0.9998570183745623,-9.2663136042816e-06,0.9998570184175007,-9.267638706062472e-06
208,9750.0,4.554574735591399,4.555314466925204,0.9998376067350987,-1.2577531944431757e-05,0.9998376068142087,-1.2579574781988228e-05
209,9796.875,4.554588252552444,4.555314466925204,0.9998405745075885,9.07268127853537e-06,0.9998405745487517,9.0741279255991e-06
210,9843.75,4.554605436380989,4.555314466925204,0.9998443462727205,-4.808099340331565e-06,0.9998443462842812,-4.808847855387114e-06
211,9890.625,4.554623319259689,4.555314466925204,0.9998482725472184,6.271922624416833e-06,0.9998482725668899,6.272874391587623e-06
212,9937.5,4.554603756559984,4.555314466925204,0.9998439778023058,2.3100037578462624e-06,0.9998439778049742,2.3103642259461583e-06
213,9984.375,4.554600349980618,4.555314466925204,0.9998432300928468,4.704676823444204e-06,0.9998432301039155,4.705414490802322e-06
214,10031.25,4.554626596580131,4.555314466925204,0.9998489916699488,-2.570942341659637e-07,0.9998489916699819,-2.571330634004631e-07
215,10078.125,4.554611169379573,4.555314466925204,0.9998456042156973,-7.026678010540954e-07,0.9998456042159443,-7.027763067530502e-07
216,10125.0,4.554586955496535,4.555314466925204,0.9998402898536884,-7.691369057988627e-07,0.9998402898539843,-7.69259764388233e-07
217,10171.875,4.554601646723524,4.555314466925204,0.9998435149151987,-1.1503792085681838e-07,0.9998435149152054,-1.150559253930599e-07
218,10218.75,4.554601544045795,4.555314466925204,0.9998434926397857,1.901523410968492e-06,0.9998434926415939,1.901821059959894e-06
219,10265.625,4.554603363659369,4.555314466925204,0.9998438914915826,-1.4618664498492908e-06,0.9998438914926513,-1.4620946952702927e-06
220,10312.5,4.5545695798810755,4.555314466925204,0.9998364753125574,1.4537053587061264e-06,0.9998364753136142,1.453943114298427e-06
221,10359.375,4.554598561024513,4.555314466925204,0.999842837200996,6.677627292152982e-06,0.9998428372232948,6.678676931613914e-06
222,10406.25,4.554612922067903,4.555314466925204,0.9998459901045893,4.539153794823062e-06,0.9998459901148928,4.539852977074057e-06
223,10453.125,4.55464107347538,4.555314466925204,0.9998521695427581,-4.286670694033737e-07,0.9998521695428501,-4.2873044882163026e-07
224,10500.0,4.554556878440117,4.555314466925204,0.9998336875382833,-6.701119777428659e-06,0.9998336875607395,-6.702234442437445e-06
225,10546.875,4.554608158477676,4.555314466925204,0.9998449441755834,3.7736083676373467e-06,0.9998449441827046,3.7741935783162224e-06
226,10593.75,4.554568020286843,4.555314466925204,0.999836132753221,5.270584094693659e-06,0.9998361327671128,5.271447912300766e-06
227,10640.625,4.5546205628431515,4.555314466925204,0.999847667331262,-5.441785532325752e-06,0.9998476673460708,-5.442614620282039e-06
228,10687.5,4.554610007510818,4.555314466925204,0.9998453506876726,-8.886136177097505e-07,0.9998453506880675,-8.887510624501547e-07
229,10734.375,4.554539349023424,4.555314466925204,0.9998298388368526,2.3452071097579237e-06,0.9998298388396031,2.34560624083985e-06
230,10781.25,4.554613128147322,4.555314466925204,0.9998460359506047,-4.885892228758695e-07,0.9998460359507241,-4.886644596348315e-07
231,10828.125,4.554599113197842,4.555314466925204,0.9998429583519105,-5.632351282690722e-06,0.9998429583677747,-5.633235935286499e-06
232,10875.0,4.554600288663697,4.555314466925204,0.9998432167186513,8.933695318297103e-06,0.999843216758563,8.93509619175947e-06
233,10921.875,4.554613103266335,4.555314466925204,0.9998460299487608,-2.62037270790549e-06,0.9998460299521945,-2.620776228949748e-06
234,10968.75,4.554598175279768,4.555314466925204,0.9998427527978122,-1.0345569702479373e-06,0.9998427527983474,-1.0347196770218284e-06
235,11015.625,4.5545553647200405,4.555314466925204,0.9998333552632087,-9.408358322323999e-07,0.9998333552636514,-9.409926437035547e-07
236,11062.5,4.554594646258563,4.555314466925204,0.9998419783265854,-4.570945971333503e-06,0.9998419783370338,-4.571668393991574e-06
237,11109.375,4.554591250199856,4.555314466925204,0.9998412325367492,4.6563095625565425e-06,0.9998412325475915,4.657048950370966e-06
238,11156.25,4.554635337122091,4.555314466925204,0.9998509102139106,-9.054443966093101e-07,0.9998509102143206,-9.055794092494746e-07
239,11203.125,4.554599618506691,4.555314466925204,0.9998430698839569,-4.886846412976262e-06,0.9998430698958994,-4.887613426679571e-06
240,11250.0,4.55454975490784,4.555314466925204,0.999832123033555,6.0380029247986806e-06,0.9998321230517867,6.03901673653532e-06
315,14765.625,4.554565241342447,4.555314466925204,0.9998355231598764,2.004183478136788e-06,0.9998355231618852,2.00451317412697e-06
316,14812.5,4.554593123138846,4.555314466925204,0.9998416436971294,3.657862055018807e-06,0.9998416437038204,3.6584413922556343e-06
317,14859.375,4.554604525355365,4.555314466925204,0.9998441471684454,-6.239898341205765e-09,0.9998441471684454,-6.240870998622267e-09
318,14906.25,4.554620015814896,4.555314466925204,0.9998475467087429,-2.970808714622948e-06,0.9998475467131563,-2.971261693238526e-06
319,14953.125,4.554629261912175,4.555314466925204,0.9998495769457331,8.709231016342484e-07,0.9998495769461124,8.710541282564323e-07
320,15000.0,4.5545609399865175,4.555314466925204,0.999834578659152,-3.8937096124219673e-07,0.9998345786592279,-3.8943538216526847e-07
321,15046.875,4.554604045382304,4.555314466925204,0.9998440416977767,2.323043765056494e-06,0.9998440417004755,2.3234061195260904e-06
322,15093.75,4.554577625674009,4.555314466925204,0.9998382412780875,3.6551285975914944e-06,0.9998382412847686,3.6557199421607255e-06
323,15140.625,4.554590396909723,4.555314466925204,0.9998410453015302,-2.071395761988078e-06,0.9998410453036759,-2.071725072419313e-06
324,15187.5,4.554613471609642,4.555314466925204,0.999846110688948,3.0006715915911543e-06,0.9998461106934508,3.001133433938669e-06
325,15234.375,4.554618669368676,4.555314466925204,0.9998472515559198,-8.643179756650213e-06,0.9998472515932778,-8.644500190388853e-06
326,15281.25,4.554622458355814,4.555314466925204,0.9998480836082905,-5.30844611046005e-06,0.9998480836223824,-5.309252672918916e-06
327,15328.125,4.554542654604903,4.555314466925204,0.9998305644550576,6.61109994862293e-06,0.9998305644769147,6.61222029367532e-06
328,15375.0,4.5546402040419816,4.555314466925204,0.9998519792945352,6.428077487829775e-07,0.9998519792947418,6.429029117254279e-07
329,15421.875,4.554573489095476,4.555314466925204,0.999837333266005,-2.079838698529585e-06,0.9998373332681683,-2.0801770741373664e-06
330,15468.75,4.554583152196779,4.555314466925204,0.9998394546686764,-5.018475371392964e-06,0.999839454681271,-5.019281193513039e-06
331,15515.625,4.5546327733810275,4.555314466925204,0.9998503479347017,-1.4645470327548537e-05,0.9998503480419627,-1.4647662379427995e-05
332,15562.5,4.554556402962579,4.555314466925204,0.9998335826774469,3.3937988602099576e-06,0.9998335826832069,3.394363741122492e-06
333,15609.375,4.554593771443779,4.555314466925204,0.9998417855639152,-1.2902046597492157e-05,0.9998417856471598,-1.290408820981533e-05
334,15656.25,4.554631926808099,4.555314466925204,0.9998501617402709,3.178427529969541e-06,0.9998501617453228,3.1789038513797717e-06
335,15703.125,4.554576703125423,4.555314466925204,0.9998380388493021,1.9593087590975995e-06,0.9998380388512219,1.9596261424000524e-06
336,15750.0,4.554592900233853,4.555314466925204,0.9998415947955953,5.88867127618242e-06,0.9998415948129363,5.889604220074676e-06
337,15796.875,4.5545610901914,4.555314466925204,0.9998346117943911,9.65969892801863e-06,0.9998346118410537,9.661296792258407e-06
338,15843.75,4.554653767677088,4.555314466925204,0.9998549566931321,3.634569226931531e-06,0.9998549566997381,3.635096473328798e-06
339,15890.625,4.554602038203059,4.555314466925204,0.999843600991795,-1.159339008532423e-06,0.9998436009924672,-1.1595203563656324e-06
340,15937.5,4.554571278979787,4.555314466925204,0.9998368483113167,-4.1531230436577574e-06,0.9998368483199424,-4.153800743239585e-06
341,15984.375,4.554576314122067,4.555314466925204,0.9998379539294546,-1.1511122093116415e-05,0.9998379539957183,-1.1512987727029222e-05
342,16031.25,4.554572975610145,4.555314466925204,0.9998372207477456,-7.066006454368087e-06,0.9998372207727139,-7.067156840756554e-06
343,16078.125,4.554583150263315,4.555314466925204,0.9998394548035869,-7.687370109754882e-07,0.9998394548038825,-7.688604478269473e-07
344,16125.0,4.554564621627631,4.555314466925204,0.9998353860996345,-8.832640914502108e-06,0.9998353861386488,-8.834095129127744e-06
345,16171.875,4.554653091784991,4.555314466925204,0.9998548085680321,2.368947646587834e-06,0.9998548085708384,2.369291647430441e-06
346,16218.75,4.554625833165641,4.555314466925204,0.9998488245294328,-1.4107128304182697e-05,0.9998488246289534,-1.4109261277459564e-05
