bin,freq_hz,abs_y,abs_x,real_h,imag_h,abs_h,phase_h
8,375.0,14.422054894384512,4.810157234305641,0.45299366762962856,2.125395470030566,2.1731334903633956,1.3608045709731549
9,421.875,13.650442146626546,4.810157234305641,2.6076950101298735,0.196089107120148,2.615057208511397,0.07505508147500564
10,468.75,13.586774005002333,4.810157234305641,1.597425609278249,-2.1672123628031574,2.692318332342004,-0.9356104264873809
11,515.625,12.856591404379692,4.810157234305641,-0.20524770042506274,-2.569339810170743,2.577524719310759,-1.6505104918468443
12,562.5,13.774323167590962,4.810157234305641,-2.1593056179902677,-1.4698323302041012,2.61208878692849,-2.5439397026464743
13,609.375,9.458041778194469,4.810157234305641,-1.697455803658995,-0.4611313119647243,1.7589764899650913,-2.876334000984768
14,656.25,17.091448316446577,4.810157234305641,-2.762380917918862,0.6780898811929011,2.8443899561520145,2.900879230751338
15,703.125,10.162378291235818,4.810157234305641,0.12127026712346584,1.8199821396246076,1.8240179457014016,1.5042620105334719
16,750.0,8.888277686944138,4.810157234305641,-0.24262118122297366,0.41497989252198153,0.4807008932544086,2.0998583192810982
17,796.875,8.603586361937504,4.810157234305641,1.4772830269724857,0.10915725120387326,1.481310381814485,0.0737565098098361
18,843.75,6.0627715811879535,4.810157234305641,0.4039361317267705,-0.8876533714139294,0.9752399224277595,-1.143741928705369
19,890.625,7.643131840921856,4.810157234305641,0.6729249812215627,-1.1872648915291393,1.3647072774077742,-1.0551570836631514
20,937.5,12.830089632572626,4.810157234305641,-0.08032650409204505,-2.395799918470467,2.397146135846279,-1.6043118238973244
21,984.375,18.48683427282554,4.810157234305641,-1.2307177609914346,-3.3852075680103755,3.6019850757234533,-1.9194977172291303
22,1031.25,28.359743448680124,4.810157234305641,-4.973236009113613,-2.6229238490207694,5.622526649123704,-2.6562599167546757
23,1078.125,23.975434874912178,4.810157234305641,-4.506288357942866,-0.5555272157625593,4.5404014417652885,-3.0189333060324985
24,1125.0,24.280311113708006,4.810157234305641,-4.319302240267541,2.1289661112381877,4.815482171660576,2.683644506018561
25,1171.875,18.30196097540938,4.810157234305641,-2.635530145933848,2.4819037008953044,3.6202023604549924,2.386205688093467
26,1218.75,13.964442377541705,4.810157234305641,-1.7988590074003223,2.04674639067873,2.724897157006422,2.291823635564682
27,1265.625,15.854931680015904,4.810157234305641,-2.1042616088291703,2.15959484991869,3.0152556830537036,2.3432179428529265
28,1312.5,10.240943586940215,4.810157234305641,-0.2603472670692317,1.990503179958835,2.0074570005100116,1.7008527444630852
29,1359.375,6.803414412971434,4.810157234305641,-0.6245097839375106,1.1418835872676836,1.3015032067209784,2.0712655859435762
30,1406.25,6.4158752464204065,4.810157234305641,-0.5534699049048695,1.078227972181229,1.2119837027078584,2.0450386033051045
31,1453.125,6.519294215887919,4.810157234305641,-0.7131680373162144,1.0354694710095351,1.2573009483978876,2.1739244114395166
32,1500.0,8.310189636051533,4.810157234305641,-0.06556014007979741,1.5900265501483881,1.5913775674377426,1.612005088554976
33,1546.875,5.512612418169702,4.810157234305641,0.9100752348965887,0.17675604937283665,0.9270812446393109,0.19183305057693478
34,1593.75,6.253023238352774,4.810157234305641,0.3585979438723297,-0.9608867095874377,1.0256196926791312,-1.213609217442028
35,1640.625,12.946548155718109,4.810157234305641,-0.7864119183134508,-2.427600038395952,2.5518004725458985,-1.8840748460609926
36,1687.5,13.916764804496637,4.810157234305641,-2.4372614546267872,-1.2293284460333624,2.7297420805703028,-2.67443982328379
37,1734.375,12.488960640297503,4.810157234305641,-2.4471027554567595,-0.15580682182436975,2.452057842199298,-3.078008567255939
38,1781.25,8.981303293073271,4.810157234305641,-1.714824258944148,-0.14516647057038778,1.7209577401090388,-3.0571401590064387
39,1828.125,8.945463429454565,4.810157234305641,-1.7101952391342905,-0.44058391559458143,1.7660356572386204,-2.8894533093291415
40,1875.0,11.083204481031679,4.810157234305641,-2.116199566984138,-0.6212002512535943,2.205490956558512,-2.856068152179642
41,1921.875,12.28357092230263,4.810157234305641,-2.395328695822503,-0.4032021341250821,2.4290268672852826,-2.9748274748991257
42,1968.75,16.46246077916099,4.810157234305641,-3.2579079770852513,0.043110316662545445,3.2581931935596544,3.128360910694542
43,2015.625,15.337095842906969,4.810157234305641,-2.203484567359453,2.060939030363428,3.0170869933541233,2.389608732125547
44,2062.5,6.9873194586333085,4.810157234305641,-0.5841447176430644,1.1780182732271207,1.3148962328668004,2.0311350233306555
45,2109.375,3.8867866855257853,4.810157234305641,-0.6541601156016026,0.2598663117268049,0.7038863237870125,2.763457619832799
46,2156.25,5.32731027358616,4.810157234305641,-0.9469470490968498,-0.30854437204107477,0.995945954011287,-2.826609643989268
47,2203.125,7.815307608547025,4.810157234305641,-1.5229609217144653,-0.12790050290810143,1.5283221217117544,-3.0578077856758528
48,2250.0,7.562706883610631,4.810157234305641,-1.4797717185164836,0.1251382579183996,1.4850535083006535,3.0572274603233875
49,2296.875,8.691351262466618,4.810157234305641,-1.6472092926332098,0.5075736034101527,1.723638423978755,2.8426833966745324
50,2343.75,7.320023928665536,4.810157234305641,-1.2311005505821675,0.7618448701264728,1.4477624707740349,2.5874407876173464
51,2390.625,5.351052925117725,4.810157234305641,-0.7995578755624972,0.6380908266475526,1.0229627067619673,2.4680390677122785
