bin,freq_hz,abs_h,training_noise,mean_abs_llr
400,2343.75,3.008358189145296,3.1412304033520506,3.7602652995217056
401,2349.609375,2.5712551245988324,2.2307085466457437,2.5256456439347614
402,2355.46875,3.8171455853353367,3.694101293426214,3.4573517821502593
403,2361.328125,3.678346283768794,3.1251912559191037,3.2182730338697976
404,2367.1875,2.9751101610724575,3.4817383397998674,3.095486837225562
405,2373.046875,1.2408035190056157,1.5398827886462159,1.8615933523072685
406,2378.90625,2.7459074326163346,4.283810695439084,4.704015052395137
407,2384.765625,3.0735721443948316,4.072976650694432,3.5990354539860374
408,2390.625,5.442678567576535,4.759826979647428,4.417487728986413
409,2396.484375,3.8170663082983034,4.864917094005613,4.580193665899559
410,2402.34375,3.084473101409285,3.989776161367519,4.033320716888505
411,2408.203125,4.326256907920795,6.097996462748473,5.991276587225958
412,2414.0625,3.2028389409585536,3.1458868695160795,2.779890738219981
413,2419.921875,3.7044476247931426,2.914000047104116,3.3458331318332806
414,2425.78125,4.368892368129211,3.9596700516998036,4.3665446623708775
415,2431.640625,5.2336006043852965,6.729782815635655,6.816055414918114
416,2437.5,6.777863264780963,8.726147774840433,8.758895648042538
417,2443.359375,5.48116443649025,5.857017672259027,5.507738425248089
418,2449.21875,3.2429400318574593,3.0443922888787087,3.192430293593612
419,2455.078125,3.269172512289686,4.153798659143503,4.034048772377537
420,2460.9375,1.8090348393107858,2.0683447690912793,1.5892335431531983
421,2466.796875,3.7825376150394967,4.9953133596482715,4.897803495183679
422,2472.65625,5.222082172759968,7.935480783206703,7.975486750214083
423,2478.515625,4.3684005293281025,8.4801904927116,8.352263126720953
424,2484.375,4.65754298344217,6.606916919592168,6.521624338760865
425,2490.234375,5.259133167164931,6.26565841379691,6.057781653711846
426,2496.09375,5.983467357389759,11.721660712155266,11.683964728329535
427,2501.953125,6.442640909699112,9.2979846854329,9.493606483962836
428,2507.8125,6.142261292112705,12.0,12.291241875965671
429,2513.671875,6.750108938609215,7.1064546991277275,7.185253323821987
430,2519.53125,5.52633816255439,8.095899486123553,8.063420033530454
431,2525.390625,2.425203511195309,4.026299501574998,3.8672416304775585
432,2531.25,4.4090121078216695,5.283417336279419,5.141864804399289
433,2537.109375,3.993108440365515,5.362422154896883,5.214716421487253
434,2542.96875,4.4490251488325585,6.965888983665737,7.009137691427672
435,2548.828125,2.5130761433015514,3.954362103277355,4.073440903807383
436,2554.6875,2.887158677627942,5.026372716048684,5.574490372220135
437,2560.546875,6.2211946210041695,9.476207493308541,9.969040149621426
438,2566.40625,5.9402629618988545,7.106858109259475,7.371437231224417
439,2572.265625,3.6807205409356194,5.377609183605122,5.286063091817481
440,2578.125,4.070831982201785,5.898647200650832,6.04181954363563
441,2583.984375,2.6946371892839993,3.565256081065497,3.5802791955388424
442,2589.84375,3.8481248192748727,6.021750998473223,5.403098360306842
443,2595.703125,4.186400320374992,5.20861586911537,5.152487182989249
444,2601.5625,6.11896604292786,6.519427699897694,6.48589453298016
445,2607.421875,5.322003158297585,7.180295124316155,6.939951027987728
446,2613.28125,4.718547296821842,6.923995272002829,6.68573155230024
447,2619.140625,2.435867207450562,2.7561123340873968,2.3713399746666575
448,2625.0,2.459361610283971,3.0628567495237444,2.6983912216401276
449,2630.859375,3.8867784861109316,4.887246711329999,4.65464495953509
450,2636.71875,3.0518509280943587,5.156237079495655,5.108810044673638
451,2642.578125,1.976387973693489,3.9976498126806552,3.9697725826410832
452,2648.4375,2.9042609892331903,4.252305655180799,4.216085764645528
453,2654.296875,1.5681537178786131,2.671100120430346,3.0718868390373832
454,2660.15625,0.8060673494265331,1.3504881832976217,1.8797776850473842
455,2666.015625,2.216839089193751,3.4087373890651036,4.179893833298992
456,2671.875,0.23506421803384467,0.75,2.7945015166024287
457,2677.734375,1.5817553002136744,2.3164855715436485,1.8635052157261847
458,2683.59375,2.0664953838669207,3.0086360899933764,2.8549625598496404
459,2689.453125,2.6825860128546233,2.7704661772998103,2.5613178934679826
460,2695.3125,1.1165165781570854,1.647335251729737,1.8801761421920413
461,2701.171875,0.887913392811435,0.9176736092910877,1.211683944101621
462,2707.03125,1.0172929723937962,1.4575321292962027,1.4952909835851578
463,2712.890625,1.3502238154236335,1.4794821180841353,1.3772537054387366
464,2718.75,1.859964565946343,4.136381459431098,3.7285035047919273
465,2724.609375,2.555867581943162,3.959134570456248,3.390031984450714
466,2730.46875,1.2267894282590686,2.401292720705323,2.0728877097376346
467,2736.328125,1.530628850456429,3.9953467085266388,4.049885382975807
468,2742.1875,3.766221075406522,5.7844380891643254,5.241185575303805
469,2748.046875,2.5767050551089796,5.948902894993287,5.180516657316583
470,2753.90625,0.6403557576467681,1.0361606344295948,1.367757055787362
471,2759.765625,1.4506432956643216,2.0676789284257526,2.3747168328897614
472,2765.625,3.749495752202454,5.087976253035127,5.125373789206377
473,2771.484375,3.872769177618409,5.5114312660094535,5.931030421993448
474,2777.34375,1.691328591350367,2.009245843288178,2.322473054100672
475,2783.203125,1.9185717737138204,2.6803620584117613,2.521460219098415
476,2789.0625,2.4866533012380545,3.178782665682517,2.7927442671149425
477,2794.921875,3.2523636225935753,4.795011370304677,4.089285130773754
478,2800.78125,3.6336839131407728,4.402103685186609,3.656549595617358
479,2806.640625,4.479433378212013,7.409976972113334,6.988341131707014
480,2812.5,5.005072085334313,8.43584723827136,8.050774680236863
481,2818.359375,3.2328063090799533,5.781013058211843,5.7154361539303675
482,2824.21875,1.2073714142009255,3.093112710071952,3.6285573501028825
483,2830.078125,2.8436709887855547,5.414897538869812,5.466680752654483
484,2835.9375,2.951781205357135,6.586946598905121,6.803907662373165
485,2841.796875,3.5637332524667436,5.515642957480203,5.54029617327765
486,2847.65625,3.978725958581256,7.986153787733464,8.174184090046264
487,2853.515625,2.2992689959432937,3.7630893052916843,3.761023469800631
488,2859.375,2.7435696866226897,3.613568248287344,3.6905201988421776
489,2865.234375,3.5970492086325523,4.325912532763257,4.755337499519686
490,2871.09375,2.7120549391879654,3.648864938791869,3.715412504236595
491,2876.953125,2.0428754043864044,2.5272095932903067,2.8662910441372333
492,2882.8125,2.5071131307656174,2.391310377230986,2.8597126178807635
493,2888.671875,1.9881555256725343,2.285593788269817,2.708199339918703
494,2894.53125,1.3478322441846071,2.1306376216977005,2.5443805520592244
495,2900.390625,1.6879893680870977,3.5718900635989637,3.87117811215599
496,2906.25,1.711074917046151,3.2742701623417423,3.439861241188506
497,2912.109375,1.8424267937385044,3.076035127228754,3.651377323157251
498,2917.96875,1.1043811927295295,2.063112592581284,2.5730960268231584
499,2923.828125,0.19360477080736654,0.75,1.5838437020546525
500,2929.6875,1.3228173715938878,2.2460185865909583,1.96087705536222
501,2935.546875,1.3581208682453303,1.7163230345293374,1.7530134665883528
502,2941.40625,2.311918279436057,3.2555802188228844,2.9874464835937475
503,2947.265625,2.139906506664907,4.429585216279277,4.003804884095259
504,2953.125,1.7465314604911155,3.3275256536310422,2.755812846434762
505,2958.984375,1.0750314347950654,2.244976252980801,2.575732346039985
506,2964.84375,0.7532163450510528,1.514556644793255,1.8862501985171034
507,2970.703125,0.5105580262625935,0.949755616638736,1.2899019924226225
508,2976.5625,0.8350755323777307,1.1742629771005555,0.7566686709038563
509,2982.421875,1.0263987938694448,2.2238755784013784,2.125683237045754
510,2988.28125,1.068133001478547,1.5391599030264413,1.406755412227197
511,2994.140625,0.20914770435863608,0.75,2.01290992320031
512,3000.0,0.7416562611084171,2.192972661467247,2.306203818428183
513,3005.859375,1.740150791517923,3.69201613873319,3.23587681010305
514,3011.71875,1.4351636903003793,2.2578513076130347,1.9159294521089376
515,3017.578125,0.5856567129311291,0.7522778406791978,1.2505754964832891
516,3023.4375,1.5740114561521978,2.838790763775858,3.065963861043062
517,3029.296875,2.939604246136932,4.873699558881033,5.369172712651028
518,3035.15625,3.4477819468556783,5.205344600601303,5.576725670494863
519,3041.015625,3.412491160160901,5.843599999265326,6.024491437049982
520,3046.875,2.131931111937656,4.9713877051992075,5.351775110739637
521,3052.734375,1.9364052479519627,6.060389272464505,6.45564989656083
522,3058.59375,2.4701707908143415,3.965265805473299,4.021693338991574
523,3064.453125,1.8030022750425196,3.3138802409698553,3.4109387984109096
524,3070.3125,0.9173210804734927,1.3273878602962816,1.1543853955498908
525,3076.171875,2.6543639730454327,4.080803757765258,4.022310601967242
526,3082.03125,3.1719010674933803,5.279887701200495,4.858194826166821
527,3087.890625,2.7094506115027315,4.386514741425578,3.8847405243574817
528,3093.75,1.7383107033161422,2.800575419487328,2.1273530298131487
529,3099.609375,1.3339179442798896,2.631498366404359,2.4836062238496726
530,3105.46875,0.9366239359949045,2.2003927784376445,2.1085034069769186
531,3111.328125,0.27749545711422163,0.75,1.5569523829270184
532,3117.1875,1.022781123073478,2.064617093530499,2.2172902525647658
533,3123.046875,1.3594209310913439,3.10589741151864,3.2743463685588208
534,3128.90625,1.0750428099041673,3.2415982673184427,3.2608064926279123
535,3134.765625,0.6756443079046974,1.900833252221347,1.2516560282968723
536,3140.625,1.4535921235823674,4.070999537059066,3.0673463236787715
537,3146.484375,2.3520814275326614,5.49719534575165,5.455478809862555
538,3152.34375,2.3799779948255244,4.401975221568122,4.42522447456397
539,3158.203125,1.4798298127319949,3.276425115630074,3.594091042169706
540,3164.0625,0.8938131821801204,1.8592722829253576,2.172676621030884
541,3169.921875,1.394990759201904,2.6903071012746405,2.4279741020099284
542,3175.78125,1.1959763976798625,2.576904535908527,2.4385229581492527
543,3181.640625,0.3442755171032785,1.6338353007053956,1.2657141210658247
544,3187.5,1.475834025237552,3.9279962929742926,3.170722967309064
545,3193.359375,0.949409266488173,3.0597894770225578,3.280991671164201
546,3199.21875,0.8320676151764356,2.344088368998687,2.3887086197749787
