input,probe_sync_score,file_sync_score,payload_start,payload_delta,pilot_score,pilot_residual,mean_abs_h,header_ok,file_match,byte_errors,bit_errors,bit_error_rate,first16_hex,error
data/step2_file/receive_exp2_combo_bpsk_pilot2_repeat3_8_150_1.wav,0.18214559401184074,0.2524130614676788,473878,-20,27.436570011244324,27.436570011244324,0.9876827388377989,False,False,1298,1652,0.04676177536231884,65f870322e7478740034353032104468,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf8 in position 1: invalid start byte
data/step2_file/receive_exp2_combo_bpsk_pilot2_repeat3_8_150_2.wav,0.0630005007267789,0.019512500662978268,440845,-11,729.704172847897,729.704172847897,0.10332011359725354,False,False,4403,17693,0.5008208786231884,2dad3a71419c7d58009ab0664d083eba,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xad in position 1: invalid start byte
data/step2_file/receive_exp2_combo_bpsk_pilot2_repeat3_8_150_3.wav,0.053678544738070696,0.28944082183041475,477150,-33,27.15646010294185,27.15646010294185,1.506496092263111,False,False,1291,1658,0.046931612318840576,65f870322e7478760035343032105468,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf8 in position 1: invalid start byte
