symbol,iters,converged,median_abs_llr
0,8,True,2.98867081247331
1,8,True,2.934905058181134
2,10,True,2.9883813803949466
3,13,True,2.864012311520457
4,17,True,2.8678498525745004
5,12,True,2.883609195029786
6,16,True,2.85089776767578
7,11,True,2.885213089050012
8,11,True,2.8597711395160323
9,11,True,2.892261551801589
10,13,True,2.87334083433126
11,24,True,2.83108847598957
12,15,True,2.847948321609864
13,27,True,2.855983021619961
14,61,True,2.8283775020870188
15,25,True,2.8273218235736177
16,200,False,2.911743649003924
17,35,True,2.9666606330106253
18,200,False,2.9564857612464417
19,60,True,3.0091974722824792
20,94,True,3.0163636801668945
21,200,False,3.090594715018109
22,79,True,3.0728459369898253
23,200,False,3.175366170471018
24,29,True,3.1854310134085644
25,200,False,3.2844643850891395
26,29,True,3.289822256293024
27,200,False,3.533461255421056
28,61,True,2.399025937769605
29,30,True,2.7998944101841836
30,26,True,3.099368912518327
31,19,True,3.117858255510121
32,38,True,3.0871409805171925
33,23,True,3.175729722155218
34,18,True,3.1907536807822474
35,54,True,3.1175377245262386
36,18,True,3.1431031061487986
37,28,True,3.0778867622849972
38,33,True,3.0515628315592327
39,29,True,2.998553647602696
40,41,True,2.9853235895708785
41,24,True,2.9831215399277244
42,48,True,2.923478009406212
43,69,True,2.908334451668753
44,36,True,2.8454389885405718
45,20,True,2.78830251492272
46,41,True,2.863734343449696
47,35,True,2.8644468074945255
48,41,True,2.882447905486873
49,38,True,2.9625163863163233
50,200,False,2.9303946900756435
51,30,True,2.84580367579815
52,77,True,2.8991040956033136
53,27,True,2.9464231888338706
54,59,True,2.9903965455306505
55,30,True,2.912705196943284
56,30,True,2.9405413664600513
57,32,True,3.0517161064865963
58,28,True,2.963316539994598
59,23,True,2.9327408339846253
60,36,True,3.0168959612776307
61,45,True,3.067403132215801
62,77,True,3.113681891423821
63,31,True,3.0939297291366126
64,45,True,3.2202748410952147
65,51,True,3.2229005587746022
66,85,True,3.1691154434418802
67,200,False,3.4376373395951543
68,200,False,3.3861298624698986
69,200,False,3.419312487277779
70,200,False,3.490292030379728
71,73,True,3.369366456324299
72,47,True,3.2893710981610633
73,65,True,3.280270979439437
74,51,True,3.2917847434757945
75,67,True,3.2077497865760973
76,67,True,3.241907160213538
77,42,True,3.1966471847572206
78,200,False,3.300635481885137
79,32,True,3.0832238722317404
80,41,True,3.065054442521995
81,24,True,3.0275216470772257
82,200,False,3.1115326130009144
83,51,True,2.9522401022204434
84,200,False,3.075330749365289
85,200,False,2.994946883608162
86,61,True,2.8895509762890175
87,200,False,3.056580538693301
88,200,False,2.930931624078834
89,200,False,2.9312788819527604
90,200,False,2.9200034633188725
91,200,False,2.8986993240782604
92,200,False,2.9245362856941197
93,200,False,2.9378602930142903
94,200,False,2.9434681980455695
95,200,False,2.9317861524426636
96,200,False,2.950267797019558
97,200,False,2.9759747030779122
98,200,False,2.99169511011422
99,200,False,3.094053342469362
100,48,True,2.9560468084719735
101,37,True,2.994630222391241
102,25,True,3.0601084998388304
103,27,True,3.2497807801351133
104,35,True,3.2520813371315835
105,67,True,3.2544456710143503
106,23,True,3.332434694984428
107,92,True,3.3602806237645244
108,166,True,3.3749229701818217
109,45,True,3.324662640544605
110,42,True,3.2923047036562494
111,200,False,3.4625368557058267
112,36,True,3.4197823063218564
113,42,True,3.4493632239702263
114,27,True,3.4187671153583974
115,47,True,3.314131958045606
116,70,True,3.295095498175156
117,37,True,3.3044125665427746
118,22,True,3.257121487654791
119,52,True,3.267269017675411
120,140,True,3.1988990700964504
121,38,True,3.228975108455624
122,42,True,3.1859374560781957
123,31,True,3.1526390502818975
124,113,True,3.067827865578148
125,28,True,3.1237304417760097
126,52,True,3.1135679143380917
127,36,True,2.9276642584300543
128,42,True,3.0581016862343873
129,31,True,2.9879949991126686
130,113,True,2.9780283577309703
131,67,True,2.9682235853711365
132,36,True,2.9300124508320797
133,41,True,2.8556170242800754
134,40,True,2.8670070069401277
135,20,True,2.9251092383528334
136,35,True,2.864923772049382
137,39,True,2.956668879620081
138,26,True,3.0199770293478467
139,48,True,2.970932319194244
140,37,True,3.096780405903188
141,25,True,3.0445935768873262
142,32,True,2.9778581565251
143,21,True,3.1014212069821054
144,29,True,3.0541973074390114
145,28,True,3.144254612399227
146,20,True,3.109186949733161
147,41,True,3.162868663587106
148,23,True,3.263387239409721
149,37,True,3.2058071280371165
150,43,True,3.3678571633954286
151,57,True,3.3494964844232316
152,69,True,2.9026356655907213
153,22,True,3.405115176667863
154,27,True,3.4964427273283776
155,29,True,3.445501061689767
156,22,True,3.4330979337007186
157,17,True,3.3648451290751327
158,19,True,3.33822057452731
159,34,True,3.317258198568726
160,45,True,3.2393508822042394
161,32,True,3.158313203120081
162,23,True,3.1437148968093154
163,24,True,3.098816078266565
164,32,True,3.0927612723751725
165,19,True,3.133398157369298
166,20,True,3.0824832537846096
167,15,True,3.0012542411885867
168,16,True,2.9785426314073975
169,17,True,2.969031168191834
170,19,True,2.8876164141440652
171,25,True,2.921160582371945
172,20,True,2.921063790076043
173,20,True,2.942524011128239
174,24,True,2.9403460656008447
175,36,True,2.8964160280569726
176,25,True,2.8654948767200707
177,39,True,2.8735008020757515
178,30,True,2.8937191929232595
179,59,True,2.8762757013683222
180,18,True,2.8708086005012956
181,25,True,2.9187296040210584
182,27,True,2.9331612285662647
183,29,True,3.0939985692485146
184,15,True,3.043135689686242
185,20,True,2.9748883096868326
186,20,True,3.0016553898027505
187,14,True,3.1004995278781857
188,28,True,3.1446519716566623
189,34,True,3.1051694507023964
190,19,True,3.1670848368339373
191,21,True,3.141315592684335
192,19,True,3.274669437414766
193,14,True,3.2854169836407228
194,13,True,3.344143282665537
195,20,True,3.3563553679651124
196,18,True,3.3745783842197685
197,17,True,3.2800565184696078
198,17,True,3.2429468723339854
199,14,True,3.192292220289502
200,18,True,3.159749251527063
201,21,True,3.091767556927812
202,16,True,3.0539530413163978
203,20,True,2.9889434825758583
204,21,True,3.016527516193975
205,18,True,3.0037487492812645
206,18,True,2.898441912395544
207,12,True,2.869869396958209
208,17,True,2.835726784096516
209,22,True,2.832803434816502
210,14,True,2.7508490725873704
211,20,True,2.7562072347628606
212,21,True,2.730180899188507
213,19,True,2.6704944573126017
214,14,True,2.6893404724666747
215,23,True,2.723096669582246
216,27,True,2.6813250849218253
217,18,True,2.69050724332429
218,23,True,2.675574775518262
219,21,True,2.6847915899403674
220,28,True,2.694351527645412
221,22,True,2.7673699803750607
222,25,True,2.7287321979870995
223,23,True,2.6891526166329864
224,27,True,2.7086707541299857
225,36,True,2.734283443250364
226,11,True,2.750432016989513
227,20,True,2.7617575050824437
228,20,True,2.8367242514681568
229,17,True,2.832848594954231
230,14,True,2.9040858903851863
231,16,True,2.871832606243639
232,15,True,2.8987781694308676
233,16,True,2.9353772508503058
234,8,True,3.0011146173389265
