bin,freq_hz,abs_h,training_noise,mean_abs_llr
400,2343.75,0.08754388130768215,0.75,7.295105903143341
401,2349.609375,1.2147478732432826,3.4154302615621077,3.3575287413349306
402,2355.46875,2.1435674823713486,7.410841756107125,6.6500582214335555
403,2361.328125,2.8180483453037715,8.743294258172442,8.491044866973432
404,2367.1875,0.8568843707057219,2.2471109105025393,3.204224948878637
405,2373.046875,1.3022640986120237,3.228594108585594,2.4546289340805454
406,2378.90625,0.4026913577300304,1.6546830764550555,3.952758876131549
407,2384.765625,2.0593801184178724,5.2326451821669995,3.9531689298212114
408,2390.625,1.4817385990506997,3.5390720045610222,3.4165512752753604
409,2396.484375,1.8672304351569344,3.7100808051895298,2.960291592672528
410,2402.34375,0.9023149332045638,2.4797918233281226,2.0443541626066066
411,2408.203125,1.651813419039187,3.763287041608017,4.271047694445598
412,2414.0625,2.0483988252631566,5.255725268748091,5.333674737484404
413,2419.921875,1.3411080307123113,3.9014592853903185,4.38987804803722
414,2425.78125,0.4289645096195108,1.0576471800780705,2.044465719128192
415,2431.640625,0.6338235798896396,1.7718007967683973,2.4467913139445674
416,2437.5,1.7616596195612038,4.992045148295025,3.183606118361321
417,2443.359375,1.663609873906199,3.358115341547086,2.948056725879018
418,2449.21875,1.4213964699465902,4.361715465165703,3.174223413955421
419,2455.078125,1.2657920943418168,3.295513793289704,2.946622161742521
420,2460.9375,0.461456020701319,1.1671462392703733,1.6547885224153123
421,2466.796875,1.0325254323150315,3.0371518462968696,2.116343118130258
422,2472.65625,1.5465377686643933,3.660113360777177,2.285890094176282
423,2478.515625,1.9243032608055504,4.381748251098506,3.356953874200833
424,2484.375,1.9844014106018792,4.0135292658085335,3.048903957649124
425,2490.234375,1.1029041150177594,2.757941634831625,2.6136737106477383
426,2496.09375,1.5586167678921377,4.532143640730877,3.1916539092086236
427,2501.953125,0.604063332401777,1.785112756838097,2.066809786651637
428,2507.8125,0.7429928368255045,1.7805993673703344,1.6231583251565587
429,2513.671875,2.1242118610936225,4.368836728918927,3.1675776658008545
430,2519.53125,2.213517647116117,4.567730748657117,3.7049255105355443
431,2525.390625,1.5520358022847742,4.698614671054116,4.01395261394453
432,2531.25,0.7412553605794199,1.9509991192094476,1.5087731821683819
433,2537.109375,0.7149335788735147,2.3390187535330345,1.729634498020189
434,2542.96875,0.6692663161280177,2.020800028675581,1.825514792295809
435,2548.828125,1.640722305243773,4.963955291670732,3.7843570530390154
436,2554.6875,0.5308380400536746,1.486049996440088,1.2546637951493085
437,2560.546875,0.4689118680297799,1.5670679163038168,1.6238957009059232
438,2566.40625,1.3546034875868247,4.377961599555197,3.03332064470658
439,2572.265625,1.3928039820037328,3.591902751604052,3.2488459295627172
440,2578.125,1.5224099016323416,5.08927229998285,3.2524032333550643
441,2583.984375,1.378197066679158,4.8597311573442665,2.678987977395018
442,2589.84375,0.7678106780821592,2.785593245982837,2.5803913852685976
443,2595.703125,0.16763407979794473,0.75,1.9997472027749086
