bin,freq_hz,abs_h,training_noise,mean_abs_llr
400,2343.75,15.878425380574603,12.0,12.000089578110282
401,2349.609375,15.87843169214207,12.0,12.000041934512495
402,2355.46875,15.878587901725492,12.0,11.999979140565463
403,2361.328125,15.878547591132298,12.0,12.00001059205526
404,2367.1875,15.878529595374594,12.0,11.99998008319512
405,2373.046875,15.878460384855018,12.0,12.000039619993006
406,2378.90625,15.878422866669531,12.0,12.000068403425624
407,2384.765625,15.878800892958093,12.0,11.99979344417817
408,2390.625,15.87835079197834,12.0,12.000089096081775
409,2396.484375,15.878637017959282,12.0,11.99987353092378
410,2402.34375,15.878379721668605,12.0,12.00004379701091
411,2408.203125,15.878377993339287,12.0,12.000040046306344
412,2414.0625,15.87854269737437,12.0,12.000033157885289
413,2419.921875,15.878587272938994,12.0,11.999984363903677
414,2425.78125,15.87857408503347,12.0,11.99996810426755
415,2431.640625,15.878701945235042,12.0,11.999863649914339
416,2437.5,15.878403272776243,12.0,12.000077477783497
417,2443.359375,15.878386108483703,12.0,12.000162431804245
418,2449.21875,15.87831632112989,12.0,12.000103617321228
419,2455.078125,15.878581234513405,12.0,11.999950344833723
420,2460.9375,15.878712512960792,12.0,11.999806320332
421,2466.796875,15.878716942981944,12.0,11.999853018603966
422,2472.65625,15.878313955062772,12.0,12.000191246979062
423,2478.515625,15.878319682170941,12.0,12.000190053569023
424,2484.375,15.87862891945421,12.0,11.99992296422489
425,2490.234375,15.878362115678573,12.0,12.000123271264457
426,2496.09375,15.878640193431712,12.0,11.999929701982134
427,2501.953125,15.87841272545564,12.0,12.00009104375923
428,2507.8125,15.87876327061876,12.0,11.999817178227968
429,2513.671875,15.878609434712143,12.0,11.99993217423504
430,2519.53125,15.878427520110506,12.0,12.000091539049913
431,2525.390625,15.878613823835126,12.0,11.999938689989031
432,2531.25,15.87845602027629,12.0,12.000034345809569
433,2537.109375,15.878530535581044,12.0,12.00001606577576
434,2542.96875,15.878387379331175,12.0,12.000047082646
435,2548.828125,15.878343824861199,12.0,12.00019697271697
436,2554.6875,15.878466258172297,12.0,12.000014823107074
437,2560.546875,15.878440772923613,12.0,12.000078997527169
438,2566.40625,15.878503380622337,12.0,12.000014326426992
439,2572.265625,15.878436818533858,12.0,12.000073961650344
440,2578.125,15.878533818819484,12.0,11.999933689318
441,2583.984375,15.878402331047258,12.0,12.00015150147334
442,2589.84375,15.87848544323447,12.0,12.000045473065047
443,2595.703125,15.878528685892652,12.0,12.000008358253016
444,2601.5625,15.87852959446107,12.0,11.99999157263842
445,2607.421875,15.878199302714098,12.0,12.000230225675374
446,2613.28125,15.878493580198262,12.0,11.999987977975861
447,2619.140625,15.878374493373247,12.0,12.000143822068964
448,2625.0,15.878670985332631,12.0,11.999859825912978
449,2630.859375,15.878396640701387,12.0,12.000119656898132
450,2636.71875,15.878451842059667,12.0,12.000091876746799
451,2642.578125,15.878488578867286,12.0,12.000050503715821
452,2648.4375,15.878723443301153,12.0,11.999856976041821
453,2654.296875,15.878419808238895,12.0,12.00012719461665
454,2660.15625,15.878533019816603,12.0,12.000082127418933
455,2666.015625,15.878549427557463,12.0,11.999940792221281
456,2671.875,15.87889537039447,12.0,11.999741616039524
457,2677.734375,15.878686305246578,12.0,11.999863971148159
458,2683.59375,15.878396983889305,12.0,12.000155539687013
459,2689.453125,15.878453979998906,12.0,12.00001908694473
460,2695.3125,15.87857724944379,12.0,12.00002338916104
461,2701.171875,15.878404037345824,12.0,12.000079864913115
462,2707.03125,15.878723765682883,12.0,11.999880607400838
463,2712.890625,15.878533526078908,12.0,12.000031512677586
464,2718.75,15.87852984347342,12.0,11.999931620230587
465,2724.609375,15.878804671573416,12.0,11.999802988967094
466,2730.46875,15.878608675420455,12.0,11.999892517597718
467,2736.328125,15.878501135074984,12.0,12.000016180092477
468,2742.1875,15.87823734310697,12.0,12.000259846750815
469,2748.046875,15.878665153202506,12.0,11.999872171121568
470,2753.90625,15.878651366775507,12.0,11.999891148986205
471,2759.765625,15.878482121021694,12.0,12.000028152003162
472,2765.625,15.878447854826051,12.0,12.00004122694049
473,2771.484375,15.878580811095818,12.0,11.999992754930751
474,2777.34375,15.87823679710855,12.0,12.000199319447212
475,2783.203125,15.878564989599775,12.0,11.999991103991706
476,2789.0625,15.878550738349572,12.0,12.000004138614456
477,2794.921875,15.878593350726815,12.0,11.999946641590054
478,2800.78125,15.878665294155436,12.0,11.999875719925472
479,2806.640625,15.878548720603543,12.0,11.99998103509905
480,2812.5,15.878684113701583,12.0,11.99984354243847
481,2818.359375,15.87861399526356,12.0,11.999962560818267
482,2824.21875,15.878353086781702,12.0,12.00016703278043
483,2830.078125,15.878554195893397,12.0,11.99985460925469
484,2835.9375,15.878485724537018,12.0,11.999998856473912
485,2841.796875,15.878591971119752,12.0,11.999953063031805
486,2847.65625,15.878517550410516,12.0,12.000027790979175
487,2853.515625,15.878560790985633,12.0,11.999963398013538
488,2859.375,15.878838001471316,12.0,11.999753411549191
489,2865.234375,15.878265866840517,12.0,12.000158972048126
490,2871.09375,15.878491867654933,12.0,12.000023106029625
491,2876.953125,15.87867143551678,12.0,11.999862384573355
492,2882.8125,15.878367393534996,12.0,12.000039934667983
493,2888.671875,15.878348539998532,12.0,12.00013287176039
494,2894.53125,15.878599370635662,12.0,11.999922365535967
495,2900.390625,15.878470962171665,12.0,12.000040764941797
496,2906.25,15.87866668409681,12.0,11.999849461683228
497,2912.109375,15.878401985064594,12.0,12.000079478066509
498,2917.96875,15.878572439974375,12.0,11.999960245659777
499,2923.828125,15.87839975027696,12.0,12.00009346897384
500,2929.6875,15.878457665761447,12.0,12.000061160820444
501,2935.546875,15.878413326388293,12.0,12.00012688449771
502,2941.40625,15.87857812835626,12.0,11.999975762150807
503,2947.265625,15.87854261982306,12.0,11.99997926672813
504,2953.125,15.878826081367716,12.0,11.999766012579848
505,2958.984375,15.878601266590318,12.0,11.999915094275998
506,2964.84375,15.878341531230177,12.0,12.000115669996122
507,2970.703125,15.878628699386265,12.0,11.999911900244674
508,2976.5625,15.878557487383164,12.0,11.99998715744755
509,2982.421875,15.878621543124847,12.0,11.999924932385989
510,2988.28125,15.878244249869027,12.0,12.000219894492368
511,2994.140625,15.878344267973214,12.0,12.000113901038597
512,3000.0,15.878364555753182,12.0,12.000083394396782
513,3005.859375,15.878640808638066,12.0,11.999919736108987
514,3011.71875,15.8786637512583,12.0,11.999875466725642
515,3017.578125,15.878386639445937,12.0,12.000086937805396
516,3023.4375,15.878560919298383,12.0,11.999947700662535
517,3029.296875,15.878377383680577,12.0,12.000115847393158
518,3035.15625,15.878572623796032,12.0,11.99998617598597
519,3041.015625,15.878511254047083,12.0,11.999937432376893
520,3046.875,15.87839906047593,12.0,12.000142221795434
521,3052.734375,15.878382179017722,12.0,12.000113880369094
522,3058.59375,15.87844765311037,12.0,12.000053107877015
523,3064.453125,15.878402474774278,12.0,12.000080159003014
524,3070.3125,15.878627262684061,12.0,11.999916662377213
525,3076.171875,15.878460777545715,12.0,12.000068868423094
526,3082.03125,15.878519962475567,12.0,11.999957345422485
527,3087.890625,15.878660984479568,12.0,11.999888201584826
528,3093.75,15.87863674793846,12.0,11.999957797672815
529,3099.609375,15.878565814302618,12.0,11.999951403048119
530,3105.46875,15.878420195454403,12.0,12.000040978317271
531,3111.328125,15.878322657796355,12.0,12.00013475886495
532,3117.1875,15.878529423089935,12.0,12.000028125302986
533,3123.046875,15.878303880941742,12.0,12.000162030956792
534,3128.90625,15.878330680388308,12.0,12.00011284387
535,3134.765625,15.878529570452779,12.0,12.000016633333301
536,3140.625,15.87848857612484,12.0,12.000037140217339
537,3146.484375,15.878631626684438,12.0,11.999966345920003
538,3152.34375,15.87831229548225,12.0,12.000155953021366
539,3158.203125,15.878598610467996,12.0,11.999975993787393
540,3164.0625,15.878589363624704,12.0,11.999987365519234
541,3169.921875,15.8784494437014,12.0,12.000021620233198
542,3175.78125,15.878418630885657,12.0,12.000090077181433
543,3181.640625,15.878397400832323,12.0,12.000080300119194
544,3187.5,15.878644463511867,12.0,11.99991328983679
545,3193.359375,15.878347685123527,12.0,12.000139262600849
546,3199.21875,15.878589312509604,12.0,11.999903895526566
547,3205.078125,15.878366177331213,12.0,12.00010051565808
548,3210.9375,15.878405449303067,12.0,12.000132275815089
549,3216.796875,15.878280901957032,12.0,12.000147607208449
550,3222.65625,15.87862763871422,12.0,11.999924589107863
551,3228.515625,15.878507736904533,12.0,12.000038026962097
552,3234.375,15.878743373580598,12.0,11.999844135510232
553,3240.234375,15.87884317669138,12.0,11.99977354615461
554,3246.09375,15.878534987039986,12.0,11.999977464517153
