bin,freq_hz,abs_h,training_noise,mean_abs_llr
400,2343.75,7.696732324097891,5.21363687324074,3.497773281210807
401,2349.609375,1.717317727178968,1.0099009877762533,0.9932122835541275
402,2355.46875,8.56298610140797,4.213996843859982,3.0396370115279696
403,2361.328125,7.316443708920952,2.9574405799017316,1.9529677346823457
404,2367.1875,9.809577495868266,3.0765706131183777,1.9655925258536004
405,2373.046875,6.110506749909712,3.1500783660675094,2.1203216002962915
406,2378.90625,9.710710971875688,4.2371600445746775,2.7139636925879254
407,2384.765625,14.61384185846347,6.530630434621536,4.486559511026981
408,2390.625,16.394334644415675,8.212276899874858,6.164307893590617
409,2396.484375,14.992459089203809,10.330548735114522,7.686650592583332
410,2402.34375,11.422491391380772,5.104777221718557,3.8348505317508743
411,2408.203125,7.077940434994186,3.367775644990603,2.611035727310128
412,2414.0625,6.848641334888258,3.9785463355217745,3.2505107099317456
413,2419.921875,11.30278763089217,5.467924734551306,4.636334669371751
414,2425.78125,11.418132631720173,5.080608970684815,4.257838786245919
415,2431.640625,12.45780009081285,5.4426121067583875,4.174046595599601
416,2437.5,14.173996300521926,7.656184573545033,6.167669483370098
417,2443.359375,19.42830340784976,8.109832847568258,5.580440147294916
418,2449.21875,17.91551486213977,7.629889541498507,6.207898471805484
419,2455.078125,12.054348530006349,4.680290030158598,3.1724720634702064
420,2460.9375,11.96161892720416,3.7520435608765865,2.4784983990941907
421,2466.796875,8.169666003250404,2.7933404189414563,1.6283279533768669
422,2472.65625,5.541984004222389,2.567390455836434,1.7282838517936254
423,2478.515625,4.891248568042168,1.9353710976096088,1.369947813046263
424,2484.375,5.294553576940928,1.9526966378603694,1.2678934221914138
425,2490.234375,9.756232119308905,3.522943448582179,2.743750055026787
426,2496.09375,7.762370200627581,3.2342600644891926,1.9917211364632483
427,2501.953125,8.270397257473737,1.994913952436093,1.4239474926682922
428,2507.8125,14.964888972279939,2.6479345184328493,1.8555829671950135
429,2513.671875,5.046357701678455,0.9717278967021429,1.0107416949794155
430,2519.53125,6.915345746004676,1.8423229124905673,0.915420236032764
431,2525.390625,2.314979007275867,0.75,1.0039082902222842
432,2531.25,13.071958329364612,4.073412762362901,2.6547287147872893
433,2537.109375,15.578505873186563,6.150389228319052,4.279131512415936
434,2542.96875,7.290678676001076,3.4292970510730516,2.123708101576636
435,2548.828125,2.464861888807401,1.7117962413360186,1.293622620907422
436,2554.6875,10.25347201573954,4.7078104751521375,3.6747630846415364
437,2560.546875,14.418689792973872,6.796170320778215,5.2772332921224585
438,2566.40625,8.64988147967185,4.731374034393731,3.3438588188494704
439,2572.265625,17.846757847929055,4.707461263895341,3.894822962924469
440,2578.125,17.710535367344868,5.559019787971476,4.010591622869751
441,2583.984375,19.957967851009677,5.527128507716042,4.591832366745712
442,2589.84375,19.86513284486585,6.949719180530057,5.284565553961349
443,2595.703125,22.568767485605694,7.503932718086719,6.912415166287171
444,2601.5625,23.50413943278748,7.776910912115193,6.48068443640863
445,2607.421875,22.125501708003515,7.156165130137277,5.476852901180059
446,2613.28125,17.760506646605062,5.5245385823585895,3.982483130783539
447,2619.140625,13.16608328796784,6.254380527449268,4.384690790873544
448,2625.0,10.908219814469932,3.374056613406736,2.2769642140258446
449,2630.859375,16.271747306997145,5.490336631757731,3.5486870188712296
450,2636.71875,12.053538318673908,3.1786728747613964,2.0326388036926413
451,2642.578125,23.930809200586605,6.562438125826858,5.200152173802511
452,2648.4375,20.25656236867408,5.596787166849696,4.177655719654284
453,2654.296875,8.640227752699612,2.7297163185609676,2.1092833803899116
454,2660.15625,12.704321689810902,3.5890297322695734,2.6006923080333224
455,2666.015625,15.474663576057106,5.111837373137328,3.9171211651973725
456,2671.875,7.299795744214278,3.1430578882655364,2.122512253198286
457,2677.734375,8.984560770821735,3.5000061191349663,2.5522434567581853
458,2683.59375,14.55766868497446,5.27723636453071,3.671518469180279
459,2689.453125,10.764695097007676,3.6973463264562394,2.3751139673206842
460,2695.3125,13.44044357747179,3.0983169785706433,2.119881946476052
461,2701.171875,10.684777183210002,4.267048300657139,3.012085272401793
462,2707.03125,12.098855784493592,4.404330633277791,3.7972843397960157
463,2712.890625,9.17612322400771,2.9009813322445313,2.2132590052942036
464,2718.75,3.9292965269907576,1.2867502791173853,1.2109748729780736
465,2724.609375,5.2302231372860515,1.3329120330905253,0.8690292246267124
466,2730.46875,13.850512712299443,4.256114236058552,3.4463677454521573
467,2736.328125,9.852612921880473,4.0682500312415115,2.744286136944227
468,2742.1875,2.9884415056983977,0.9798454305449343,0.9041534103381659
469,2748.046875,15.24135689975078,4.963399218804122,3.618553225335942
470,2753.90625,15.317892217000452,5.103478639538878,3.2976280450823974
471,2759.765625,14.277346800243945,6.566308843425907,4.737827485151287
472,2765.625,9.7665369310904,5.246006940850366,3.5562167287101776
473,2771.484375,8.605318096592878,4.2603736423284655,2.649878299362738
474,2777.34375,1.9545040446412199,1.5727825501144999,1.1246804744974344
475,2783.203125,1.717222541436824,1.177061570534614,0.8758827733286257
476,2789.0625,1.2589785458185752,0.75,1.637048563776528
477,2794.921875,4.131797006355473,2.383908989052169,1.5245403787606717
478,2800.78125,6.981179004151728,2.972735043103197,2.701523501151687
479,2806.640625,5.8673871376112405,2.8486375651345393,1.6483282557231191
480,2812.5,7.920679794904217,3.5968981264397013,2.22040365415308
481,2818.359375,5.728941078643688,2.253994779077524,1.7627020170472376
482,2824.21875,2.827735429569144,1.173241803095335,0.8427337408479385
483,2830.078125,2.349201932750831,2.5083657459109987,1.8556849598902585
484,2835.9375,3.464685178289897,3.113649476740055,2.1114068297631645
485,2841.796875,4.1005232295896725,3.832478225930479,2.934318449527599
486,2847.65625,6.405422448065522,3.9689938609564956,3.027591301989833
487,2853.515625,5.007170499935609,4.079016379480242,2.92429413857107
488,2859.375,5.991502482524244,4.687652661872134,3.5132651723919666
489,2865.234375,5.199963239120039,3.6409666385192434,2.3993057089899414
490,2871.09375,4.200658367376764,2.1813861719963312,1.5850991501540728
491,2876.953125,0.7783248193431388,0.75,1.5038697298263026
492,2882.8125,1.9545278777377906,1.1975620943936487,0.9552285435538296
493,2888.671875,3.531976358498401,2.5702687135879483,1.6591199530279326
494,2894.53125,4.52077439869912,4.829511541460201,3.505333530312315
495,2900.390625,4.45862600804755,4.493281059691223,3.136115827915655
496,2906.25,3.9199990292543645,3.1868329238883244,2.217244761105743
497,2912.109375,6.095422517829158,4.383490826370959,3.1931042570028905
498,2917.96875,8.609242993314197,6.902826931600137,6.348163522922959
499,2923.828125,8.02447432182078,7.492907918335794,4.767775463574481
500,2929.6875,3.298494702806188,2.61121962047539,1.5435204054188911
501,2935.546875,3.112320470022467,3.0127285087027165,1.9755849777329235
502,2941.40625,4.809987913105765,3.011357467956052,2.259594225016255
503,2947.265625,3.206797673564585,2.327215494899649,1.786145886220556
504,2953.125,6.050867647866257,3.971156010108242,3.10556389433473
505,2958.984375,4.979211783919386,3.3363479203237727,3.481083639667276
