bin,freq_hz,abs_y,abs_y_theory,real_h,imag_h,abs_h,phase_h
8,375.0,23.099810326048814,3.401294798951057,0.41355902278788237,6.692938285597829,6.705703092155995,1.5090844331176827
9,421.875,17.81667477163012,3.401294798951057,5.1202689915317405,-0.7317228976482264,5.172288946354813,-0.1419460323290382
10,468.75,21.105427906994393,3.401294798951057,5.7494711516293595,-2.184267359058286,6.150401809578435,-0.3630662015039344
11,515.625,14.654735338625823,3.401294798951057,3.759688618400786,-2.039902658280409,4.277436307251329,-0.4971226323200957
12,562.5,18.5797066137077,3.401294798951057,4.352500724795124,-3.2147544904468033,5.410998890518272,-0.6361647187065227
13,609.375,15.291265393597692,3.401294798951057,4.316319318167625,-1.0722600311917694,4.4475109927776915,-0.2434910493417844
14,656.25,24.386486276181618,3.401294798951057,7.000910927079307,-1.1052590992826863,7.0876195923205145,-0.15658126646866646
15,703.125,8.773904720833933,3.401294798951057,2.515657821905511,-0.3167902499860664,2.5355256534692394,-0.12526802284956
16,750.0,11.611865712213348,3.401294798951057,2.0827753272933265,2.565248020183235,3.3043078653533224,0.8888294343993315
17,796.875,14.581775564191831,3.401294798951057,3.9090104826960177,-1.5070236576006701,4.18944903995686,-0.3679665217098317
18,843.75,9.826123173445255,3.401294798951057,0.06342831666051046,-2.835484024943428,2.8361933655982923,-1.548430572107245
19,890.625,6.064426188424118,3.401294798951057,0.9779465520025722,-1.4492712568625645,1.74836112818311,-0.9771943554317682
20,937.5,9.044475903480334,3.401294798951057,0.6636931458062051,-2.497833393860629,2.584503870238047,-1.3110896065938766
21,984.375,14.145340378763793,3.401294798951057,2.6938290508421074,-3.015444092401455,4.04346609106095,-0.8416707371804988
22,1031.25,12.5424771286337,3.401294798951057,3.140872860854552,-1.7235833726648426,3.5827115388458743,-0.5018902032082475
23,1078.125,9.671086362694046,3.401294798951057,-0.0833067483560539,-2.7595924317511313,2.760849580056795,-1.6009752238241364
24,1125.0,5.546827023014518,3.401294798951057,0.8330422841717942,-0.4132171420356354,0.9298966897942259,-0.4604696296717
25,1171.875,12.298940847277288,3.401294798951057,3.181476676166089,0.5982789600253826,3.2372413495131744,0.18587990723497672
26,1218.75,9.005990593813214,3.401294798951057,1.1499578647885382,-2.1810535390371606,2.4656434517049575,-1.0855880553159554
27,1265.625,6.18205998950364,3.401294798951057,-1.538281624250498,-0.7539904283111077,1.7131292775186342,-2.6858551636499004
28,1312.5,7.280599447683428,3.401294798951057,-1.8991550629012277,0.6224341809797654,1.9985530422271303,2.8248820924584446
29,1359.375,5.838683400832672,3.401294798951057,-1.5937721884173872,-0.15037145489840203,1.600850200056523,-3.0475217246383988
30,1406.25,8.405408782253135,3.401294798951057,-2.3223963941981896,0.2311763040316855,2.333873924472036,3.0423773496201636
31,1453.125,5.163502326619806,3.401294798951057,-0.2950268203945715,1.2978603624843923,1.330970452436961,1.794315829014345
32,1500.0,1.3433542032047487,3.401294798951057,0.15818979453424492,-0.2494793696192384,0.2954047510795979,-1.0056944431784767
33,1546.875,8.40566816331041,3.401294798951057,2.2289097141532546,0.5018129964477059,2.28470015477974,0.22144609681840116
34,1593.75,12.88809956223966,3.401294798951057,3.3134847563746748,1.3753781386274764,3.587596166647205,0.3934427530052266
35,1640.625,11.121194149391128,3.401294798951057,3.016250808913615,-0.8096558743665627,3.123029230918007,-0.2622490683010222
36,1687.5,4.095938071766264,3.401294798951057,0.6461305491810023,-0.9568327909792572,1.1545621146036702,-0.9768539674267042
37,1734.375,3.1758729728404487,3.401294798951057,0.7818050993459688,-0.4423485426758257,0.8982713657747233,-0.514895867578737
38,1781.25,1.5760274227314364,3.401294798951057,0.23905299658477097,-0.2316232781438754,0.3328598476149888,-0.7696142757485572
