bin,freq_hz,abs_y,abs_x,real_h,imag_h,abs_h,phase_h
128,6000.0,3.050486526280352,4.555314466925204,0.5476861604500735,-0.3500293636718935,0.6499851427387354,-0.5686785198466285
129,6046.875,2.9912407376934262,4.555314466925204,0.4794725324130045,-0.41496137919989806,0.6341031899983008,-0.7133977202276504
130,6093.75,3.4660764640341357,4.555314466925204,0.37142679407037277,-0.6447842648068838,0.7441133055495975,-1.0481746782047658
131,6140.625,3.202615927191924,4.555314466925204,0.2653251268423247,-0.635481579610543,0.6886466880470759,-1.1752798575143157
132,6187.5,2.490332263403675,4.555314466925204,0.10888344979857201,-0.5146675627994519,0.5260592227477491,-1.362309785470097
133,6234.375,3.2786920897506038,4.555314466925204,0.2323229620533607,-0.6609440618333726,0.7005861913926397,-1.2327843159929097
134,6281.25,3.268877925901028,4.555314466925204,0.027383311745060944,-0.7017656701794323,0.7022997234831542,-1.5317955212732937
135,6328.125,2.5609353194074638,4.555314466925204,-0.13495964472129973,-0.5316522716452332,0.5485145792491174,-1.8193947213820751
136,6375.0,1.9974444054476364,4.555314466925204,-0.06841744869932315,-0.4149871415137977,0.4205891997047918,-1.7341929133188123
137,6421.875,2.032043488322943,4.555314466925204,0.027449212921756783,-0.42847649605385907,0.4293548264089,-1.5068213947273559
138,6468.75,2.540012117055064,4.555314466925204,-0.11571526482557784,-0.5072152248100255,0.5202473515480288,-1.7950959187985591
139,6515.625,1.431399735373531,4.555314466925204,-0.11162404747286551,-0.24094333228352804,0.26554400265514405,-2.0046382446068503
140,6562.5,2.098551541138799,4.555314466925204,0.15433993210374908,-0.3694961325458212,0.4004350217052811,-1.1751218364405882
141,6609.375,2.083852990328729,4.555314466925204,-0.20763187274445769,-0.3794008714560126,0.4324997292958141,-2.0715353878299023
142,6656.25,1.2680856160507483,4.555314466925204,-0.21329795529052512,-0.05444474739878713,0.22013688525650713,-2.891676994695044
143,6703.125,1.1472710404565232,4.555314466925204,0.17240713794486712,-0.021410795000285903,0.17373152666365627,-0.12355482078356633
144,6750.0,1.5270081084871923,4.555314466925204,0.18149335902637803,-0.23079664153793797,0.29361016521208727,-0.904416962863895
145,6796.875,1.1923515835604446,4.555314466925204,0.05814591791899686,-0.21094318602633158,0.2188103642462629,-1.3018284336449841
146,6843.75,1.1814336662307505,4.555314466925204,0.09038598924692487,-0.21548011093725022,0.23366922189641254,-1.1736246812429116
147,6890.625,0.8025328264159042,4.555314466925204,0.025780389687794884,-0.1455946625492595,0.14785950850482127,-1.3955432597473945
148,6937.5,0.6041737402095935,4.555314466925204,0.08057221049110755,-0.021787654460165284,0.0834660589119847,-0.2640953596839328
149,6984.375,0.7538142755596503,4.555314466925204,0.10413772678774522,0.03780010279412238,0.11078589220548475,0.348192791642644
150,7031.25,1.432742640108005,4.555314466925204,0.27963293189827165,0.0731185689885194,0.28903443001302165,0.25575434711990114
151,7078.125,1.6001228741310598,4.555314466925204,0.3006851327161028,0.041700364757264415,0.30356295797970684,0.13780548899967945
