bin,freq_hz,abs_y,abs_y_theory,real_h,imag_h,abs_h,phase_h
8,375.0,19.767460904658172,3.401294798951057,0.23837442863000874,5.733963078009814,5.738915833866573,1.5292478823534084
9,421.875,27.094546164665132,3.401294798951057,7.8736205369078025,0.28294295701197064,7.878702753381358,0.03592010255157686
10,468.75,27.2528506137965,3.401294798951057,6.352021008686885,-4.769457145906036,7.943292287297107,-0.6440491324053016
11,515.625,16.048331485979435,3.401294798951057,3.4651579951352085,-3.1518082051410836,4.684145054675839,-0.7380780076627776
12,562.5,19.83980307284298,3.401294798951057,3.790362306199778,-4.369389000237669,5.784324217024668,-0.8562407295832605
13,609.375,17.389173524638306,3.401294798951057,4.448145706367684,-2.416742683482288,5.062276703543814,-0.4976960118011963
14,656.25,23.902452194335307,3.401294798951057,6.123136298570259,-3.270303827836436,6.941735032196946,-0.49054598255358095
15,703.125,11.620324424915943,3.401294798951057,3.0692451020328493,-1.3755452134427706,3.363389678669118,-0.4213314987823199
16,750.0,8.7311526742905,3.401294798951057,1.9493091032567917,1.5166520890263155,2.4698258115072984,0.6612102505443281
17,796.875,16.727737116501018,3.401294798951057,2.8680067161002105,-3.8977375321575805,4.8391962548739205,-0.9364367696612628
18,843.75,8.496430943571005,3.401294798951057,-1.1206260473619536,-2.1508510874454996,2.425275889129227,-2.051114382356183
19,890.625,6.4339516891604545,3.401294798951057,0.690889924353694,-1.728543726007476,1.8615026995127515,-1.1905530880521162
20,937.5,8.011973148070206,3.401294798951057,-0.5495668299187142,-2.241678453400492,2.3080610886601174,-1.8112132462920818
21,984.375,8.764666774942235,3.401294798951057,0.5265504288643309,-2.487975946737465,2.5430846752873557,-1.362235767795632
22,1031.25,4.101355007126829,3.401294798951057,0.8621136597326939,-0.7015491940856737,1.1114905460776343,-0.6830719689107536
23,1078.125,6.065720719262926,3.401294798951057,1.5881769621347492,-0.3979035024262857,1.6372639555974675,-0.2454878092018944
24,1125.0,18.640698262017708,3.401294798951057,0.8759780697959691,-5.223606584180748,5.296546358247036,-1.4046462772664998
25,1171.875,9.421300826095623,3.401294798951057,2.08351823558687,-1.6513485351306925,2.6585710865992107,-0.6701982763325632
26,1218.75,3.8291074010875366,3.401294798951057,0.6986487976440361,-0.6645640173078359,0.9642382877431216,-0.7604001001670231
27,1265.625,3.888570417717795,3.401294798951057,-1.02058101225168,-0.31019857999613604,1.0666811902345907,-2.846522252663162
