bin,frequency_hz,real,imag,abs,phase
83,3890.625000,-0.0236353687651,0.00920418141876,0.0253642979846,2.77023657602
84,3937.500000,0.00422112303422,0.000228846820038,0.00422732191075,0.0541616535522
85,3984.375000,-0.00852666738468,-0.00488990002715,0.00982930205887,-2.62089907786
86,4031.250000,-0.0246594437773,-0.0201710753885,0.0318584439315,-2.45598055761
87,4078.125000,-0.0148107369284,-0.0198443203688,0.0247619663852,-2.21195502341
88,4125.000000,-0.0363306873719,-0.0267240001263,0.0451008983022,-2.50738666694
89,4171.875000,-0.0275730041098,-0.0139318659237,0.0308928380657,-2.67373637395
90,4218.750000,-0.0484527635906,-0.0326636974746,0.0584344712672,-2.54843756124
91,4265.625000,-0.047330910787,-0.0122918100218,0.0489009581658,-2.88750616418
92,4312.500000,-0.0378489016898,-0.0252582908428,0.0455029736987,-2.55312029752
93,4359.375000,-0.0584775526462,-0.0367339352576,0.0690579913044,-2.58071591873
94,4406.250000,-0.0611069375843,-0.0380093285215,0.0719636496822,-2.58514395378
95,4453.125000,-0.0464182759341,-0.0256884100992,0.053052339761,-2.63613398307
96,4500.000000,-0.062219706229,-0.0416915950551,0.0748964681508,-2.55123719083
97,4546.875000,-0.0546654594485,-0.0134818094107,0.0563033892559,-2.89979400131
98,4593.750000,-0.0384086149428,-0.036571928301,0.05303515477,-2.38068510254
99,4640.625000,-0.0219114102729,-0.0127170335599,0.0253344201179,-2.6157215135
100,4687.500000,-0.0154497160763,-0.0293966645029,0.0332093000639,-2.05468236308
101,4734.375000,-0.0285676958315,-0.0302512149688,0.0416082834567,-2.32758022967
102,4781.250000,-0.0195310865385,-0.0189947389832,0.027244512299,-2.37011535759
103,4828.125000,-0.0217601427076,-0.0270521610403,0.0347177653026,-2.24820062625
104,4875.000000,-0.0268357518995,-0.0197158296277,0.0332997224901,-2.50796528413
105,4921.875000,-0.0263905714128,-0.00891190353181,0.0278546994967,-2.81592380627
106,4968.750000,-0.0214005801513,-0.00565625083248,0.0221354467832,-2.88319771959
107,5015.625000,-0.0247214477146,0.000700351067033,0.0247313660909,3.11327053408
108,5062.500000,-0.0109128403628,0.0187422947226,0.0216878697952,2.098067653
109,5109.375000,-0.00759368741888,0.0220885374829,0.023357388055,1.90192287693
110,5156.250000,-0.00567523952526,0.0242950389837,0.0249490934281,1.80027795874
111,5203.125000,0.00439770087578,0.021000921746,0.021456432303,1.36437393915
112,5250.000000,-0.00804293743918,0.0297062422777,0.0307757968688,1.83520620177
113,5296.875000,-0.0058098658386,0.0333405028186,0.0338429264287,1.74332243143
114,5343.750000,-0.00188721925031,0.0337940320818,0.0338466867041,1.62658313136
115,5390.625000,-0.000122814163388,0.0197738254058,0.0197742067982,1.57700719301
116,5437.500000,-0.0173482138709,0.020318404379,0.0267169998506,2.27750260778
117,5484.375000,-0.0283946639216,-0.00932411765711,0.0298863866887,-2.82431058494
118,5531.250000,-0.0490000979872,0.0253344580431,0.0551619829874,2.66441505758
119,5578.125000,-0.0231787179079,0.0233808104272,0.0329228683454,2.35185399841
120,5625.000000,-0.036438529182,0.0209907432901,0.042052083335,2.61896285885
121,5671.875000,-0.0302101361226,0.0144960371233,0.0335080201866,2.6942025801
122,5718.750000,-0.0496946422303,0.00296298613173,0.0497828961915,3.08203930283
123,5765.625000,-0.0503308382135,0.00826348743999,0.0510046909601,2.97886110977
124,5812.500000,-0.0508552401703,0.011557098206,0.0521519124455,2.91813308484
125,5859.375000,-0.0299757694799,0.013477398784,0.0328661989572,2.71906329147
126,5906.250000,-0.00692869581844,0.0163119485903,0.0177224855073,1.97246536422
127,5953.125000,0.00566006264491,0.00195429677199,0.00598795332458,0.332462222376
128,6000.000000,-0.00132612356402,-0.0419659184237,0.0419868659565,-1.60238582783
129,6046.875000,-0.0190478975484,-0.0655241544521,0.0682366266581,-1.85369968845
130,6093.750000,-0.0111508814951,-0.0798982611541,0.080672636585,-1.70946414002
131,6140.625000,-0.0558648058561,-0.0785977722064,0.0964286592728,-2.18871284491
132,6187.500000,-0.0670497630167,-0.0491661747489,0.0831443531458,-2.5088792336
133,6234.375000,-0.0894669863852,-0.0293039210685,0.0941438338015,-2.82506609495
134,6281.250000,-0.0616002672004,0.0129605272696,0.0629489331622,2.93422001155
135,6328.125000,-0.0528065985915,-0.00420976257433,0.0529741347804,-3.06204050705
136,6375.000000,-0.0593121737414,-0.011849604983,0.0604842714446,-2.94440509195
137,6421.875000,-0.0505998666761,0.0213435333993,0.0549171460075,2.74242700356
138,6468.750000,-0.0329622594731,0.00597136755896,0.0334987728148,2.96237856134
139,6515.625000,-0.0291468591435,0.00623940752363,0.0298072072522,2.93070756184
140,6562.500000,0.0103506679164,-0.0113164822462,0.0153362021617,-0.829943727253
141,6609.375000,-0.0187681936201,-0.0208835571459,0.0280778925639,-2.30289646218
142,6656.250000,-0.0184690915855,-0.0223618269401,0.0290027351829,-2.26114384493
143,6703.125000,-0.0358970483948,-0.0156833233707,0.0391735205899,-2.72968820025
144,6750.000000,-0.0180025412141,-0.00784932969533,0.019639334684,-2.73043157258
145,6796.875000,-0.0217311132994,-0.0116602990691,0.0246617894649,-2.64911754631
146,6843.750000,-0.0294981393145,-0.00600672178652,0.0301035036107,-2.9407086478
147,6890.625000,-0.0376399083826,-0.00188816724975,0.0376872376092,-3.09147069772
148,6937.500000,-0.0161770746151,0.00437665016578,0.0167586637229,2.87737156537
149,6984.375000,-0.014589419372,0.00516164816335,0.0154755862368,2.80154193852
150,7031.250000,-0.0112803155055,0.00752525518258,0.0135600510126,2.55328049624
151,7078.125000,-0.00198461972026,0.0143365873634,0.014473301374,1.70835252389
152,7125.000000,-0.00116801542857,0.00495614990301,0.00509192320273,1.80224304796
153,7171.875000,0.00132643009287,0.000155732097121,0.0013355408183,0.116871896323
154,7218.750000,0.00268536503155,0.00107710331178,0.00289332626866,0.38145538303
155,7265.625000,-0.000660427772389,0.000488992930854,0.000821753569489,2.50425196923
156,7312.500000,0.00209046646072,0.00204926723463,0.00292737872888,0.775446347894
157,7359.375000,0.0027796305593,0.00153433390354,0.00317498449976,0.504371310805
158,7406.250000,0.000330382779321,0.00167667808389,0.00170891842341,1.37624271842
159,7453.125000,0.00211944949899,0.000289273307782,0.00213909916212,0.135646972637
160,7500.000000,0.0017683244769,0.00088595672099,0.00197785003655,0.464459113475
161,7546.875000,-0.00104127294559,-0.000721499019909,0.0012668110289,-2.53564705478
162,7593.750000,0.000543995226841,-0.000340170216367,0.000641596900654,-0.558828233159
163,7640.625000,0.00177394448496,-0.000877831691106,0.00197925933461,-0.459516982561
164,7687.500000,-0.000661702913318,0.000710372827462,0.000970814245615,2.32073761619
165,7734.375000,-0.00150952347983,-0.000836593810502,0.00172584771632,-2.63552253723
166,7781.250000,-0.00015376515299,-0.000275941631131,0.00031589160493,-2.07917952768
167,7828.125000,0.000101229348751,-0.000888013865567,0.000893765073433,-1.45729106382
168,7875.000000,0.000766369100733,-0.000466687775555,0.000897284279596,-0.546981365918
169,7921.875000,0.000140473265394,0.000181441452775,0.000229464025667,0.911981802433
170,7968.750000,0.000290453110126,3.31474232417e-06,0.000290472023951,0.0114118193775
171,8015.625000,-0.000688581867422,0.000480507689147,0.000839662210339,2.53232981973
172,8062.500000,0.000394343964997,-0.000220309737828,0.00045171179231,-0.509478345481
173,8109.375000,-0.000166606119662,0.000471526287934,0.000500094630367,1.91043792659
174,8156.250000,-7.86621678338e-06,-0.000282143361017,0.000282252995613,-1.59866931857
175,8203.125000,-0.000210547565791,0.000782333112954,0.000810169968022,1.83369501774
176,8250.000000,-1.87923570437e-05,-0.000272762234716,0.000273408831917,-1.63958410239
177,8296.875000,0.000164631708533,-0.000118642882195,0.000202927900866,-0.624455166809
178,8343.750000,-4.63504919743e-05,0.000987157068924,0.000988244629044,1.61771537999
179,8390.625000,-0.000909009833854,-8.12464289226e-05,0.00091263347531,-3.05245048125
180,8437.500000,-0.0017912494552,-0.000287494273219,0.0018141740732,-2.98245059808
181,8484.375000,0.000169564441576,-0.000426513727418,0.000458983724682,-1.19239588668
182,8531.250000,-0.00113309750598,-0.000628659290021,0.00129580957744,-2.63506036015
183,8578.125000,-0.00045727397562,-0.000181946653554,0.000492142330549,-2.76290295574
184,8625.000000,0.000414916656365,5.36257556148e-05,0.000418367725086,0.128532129988
185,8671.875000,2.36461431819e-06,0.000101764534459,0.000101792002999,1.54756437371
186,8718.750000,4.39116506352e-05,0.000120972335958,0.000128695528783,1.22259703042
187,8765.625000,-0.000186014275149,6.29158885016e-07,0.000186015339153,3.13821035142
188,8812.500000,-0.000425520929219,-0.000142898369835,0.000448874153081,-2.81760591613
189,8859.375000,-0.000162709573675,-0.000591134072907,0.000613118175817,-1.83939482022
190,8906.250000,0.000213762155115,0.0010001248651,0.0010227140386,1.36022914291
191,8953.125000,-6.87308647232e-05,-0.000175933320085,0.000188882145482,-1.94322885731
192,9000.000000,-0.000105251147411,-0.000233860896424,0.000256454134121,-1.99369912509
193,9046.875000,0.000853375289537,0.000202445581546,0.000877059632112,0.232923493424
194,9093.750000,-0.000204018917859,3.41717086745e-05,0.000206860882039,2.97564023633
195,9140.625000,0.000405997109753,-0.000581399555193,0.000709125585426,-0.961205507117
196,9187.500000,0.000281735991195,-6.5338266543e-05,0.000289213170187,-0.227884606782
197,9234.375000,-0.00108592123482,0.000686757273749,0.00128485815609,2.57767607254
198,9281.250000,-0.000126491979955,0.000225190265891,0.0002582844882,2.08258666655
199,9328.125000,-1.82602083109e-05,6.79272939789e-05,7.03388404429e-05,1.83340791796
200,9375.000000,-0.000259008552794,0.000120157769073,0.000285522888556,2.70722803901
201,9421.875000,-0.000309999381369,-0.000255476085828,0.000401705920891,-2.45231761082
202,9468.750000,5.00305402127e-06,-0.000128811420049,0.000128908543102,-1.53197569663
203,9515.625000,0.000342216589735,0.000468173844121,0.000579912875015,0.939592262468
204,9562.500000,5.46226003527e-06,0.000109767104929,0.000109902928119,1.52107507356
205,9609.375000,-0.0001113516128,-6.59296704757e-05,0.000129405962468,-2.60701299562
206,9656.250000,-0.000126367845298,0.000553098354062,0.000567350527973,1.79541361672
207,9703.125000,-0.000236138452151,-7.85038283472e-05,0.000248845774828,-2.82063883536
208,9750.000000,1.874164256e-05,0.000385286985693,0.000385742544335,1.52219130713
209,9796.875000,8.81367279052e-05,-5.17269785897e-05,0.00010219473137,-0.530727516266
210,9843.750000,-0.000370729553334,0.000316171897521,0.000487242311891,2.43545384148
211,9890.625000,0.000321229943454,-0.000308244226344,0.000445200156835,-0.764771621322
212,9937.500000,-0.000252556684484,-7.93076457657e-05,0.000264716039473,-2.83732435271
213,9984.375000,-4.41151869426e-06,0.000516780390209,0.000516799219428,1.57933266374
214,10031.250000,0.00020893730727,0.000371928016589,0.000426597290068,1.05896299911
215,10078.125000,-0.000213424108923,0.000286862966729,0.000357547496076,2.21044201406
216,10125.000000,-0.000311451726465,0.000682200176651,0.000749932836286,1.99907566116
217,10171.875000,-0.000580860562313,0.000578725853914,0.00081995280769,2.35803541033
218,10218.750000,-2.16506299205e-05,0.000227211428081,0.000228240624838,1.66579795735
219,10265.625000,6.90364957046e-05,-0.000543425912021,0.00054779353738,-1.44443382528
220,10312.500000,-0.000128799501568,7.79085871817e-05,0.000150529264799,2.59759068278
221,10359.375000,-0.000168164915062,0.00033040341314,0.000370736906812,2.04159293223
222,10406.250000,0.000383580970813,0.000230812370372,0.000447670315619,0.541690957297
223,10453.125000,-7.65538926732e-05,-0.000455488185707,0.000461876591528,-1.73731008381
224,10500.000000,-0.000238500798448,0.000100462577123,0.000258795981929,2.74292352637
225,10546.875000,0.000411589594649,0.000129828710757,0.000431580222624,0.305554181705
226,10593.750000,-9.45515622128e-05,-0.00060741866903,0.00061473363126,-1.72521831915
227,10640.625000,-0.000345407929973,-0.000210020815179,0.000404246683223,-2.59528451338
228,10687.500000,9.40572083389e-05,-1.58555562636e-05,9.53842602579e-05,-0.167003434779
229,10734.375000,0.000137460870892,-0.000196151680516,0.000239522384749,-0.95954126487
